Criterion_Type	Criterion_Value	Total_Items	google_gemini-3.1-flash-lite-preview_Accuracy_Percent	google_gemini-3.1-flash-lite-preview_Unparsable_Percent	google_gemini-3.1-flash-lite-preview_Model_Error_Percent	google_gemini-3.1-flash-lite-preview_Total_Time_s	google_gemini-3.1-flash-lite-preview_Total_Price	Qwen_Qwen3-Omni-30B-A3B-Thinking_Accuracy_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Unparsable_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Model_Error_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Total_Time_s	Qwen_Qwen3-Omni-30B-A3B-Thinking_Total_Price	google_gemini-2.0-flash-lite-001_Accuracy_Percent	google_gemini-2.0-flash-lite-001_Unparsable_Percent	google_gemini-2.0-flash-lite-001_Model_Error_Percent	google_gemini-2.0-flash-lite-001_Total_Time_s	google_gemini-2.0-flash-lite-001_Total_Price
OVERALL	ALL	75	40.0	2.22	0.0	224.22	0.04083	29.33	0.0	0.0	1241.41	0.0	22.67	10.34	0.0	216.35	0.007387
submodality	audio.mastermix.wav	25	32.0	5.88	0.0	68.15	0.011081	28.0	0.0	0.0	182.56	0.0	20.0	5.0	0.0	67.15	0.002289
submodality	symbolic.abc.txt	25	48.0	0.0	0.0	81.64	0.015542	24.0	0.0	0.0	714.7	0.0	32.0	17.65	0.0	81.73	0.002816
submodality	visual.short.png	25	40.0	0.0	0.0	74.42	0.014208	36.0	0.0	0.0	344.15	0.0	16.0	9.52	0.0	67.47	0.002282
piece_id	Anonymous_AusMeinesHerzensGrunde	12	25.0	11.11	0.0	41.68	0.005565	41.67	0.0	0.0	294.27	0.0	25.0	0.0	0.0	38.87	0.001278
piece_id	Bach_IchStehAnDeinerKrippe	15	40.0	0.0	0.0	40.04	0.007639	33.33	0.0	0.0	158.66	0.0	13.33	15.38	0.0	29.1	0.000935
piece_id	Crueger_AufAufMeinHerzMitFreuden	6	33.33	0.0	0.0	16.58	0.003473	0.0	0.0	0.0	88.35	0.0	33.33	25.0	0.0	21.25	0.000798
piece_id	Gesius_BefiehlDuDeineWege	3	100.0	0.0	0.0	10.15	0.002128	0.0	0.0	0.0	22.84	0.0	33.33	0.0	0.0	9.7	0.000314
piece_id	Gesius_DuFriedensfuerstHerrJesuChrist	3	33.33	0.0	0.0	8.6	0.001422	33.33	0.0	0.0	38.48	0.0	33.33	50.0	0.0	9.04	0.00033
piece_id	Jan_DuGrosserSchmerzensmann	18	33.33	0.0	0.0	50.21	0.010977	27.78	0.0	0.0	390.94	0.0	11.11	12.5	0.0	56.86	0.002033
piece_id	Telemann_DerLiebenSonneLichtUndPracht	12	66.67	0.0	0.0	41.89	0.006465	33.33	0.0	0.0	162.47	0.0	33.33	0.0	0.0	33.31	0.001078
piece_id	Vulpius_DieHelleSonnLeuchtJetztHerfuer	6	16.67	0.0	0.0	15.07	0.00316	33.33	0.0	0.0	85.4	0.0	33.33	0.0	0.0	18.22	0.000621
is_nota_correct	0	60	38.33	2.7	0.0	168.64	0.032746	25.0	0.0	0.0	888.4	0.0	18.33	10.2	0.0	171.77	0.005919
is_nota_correct	1	15	46.67	0.0	0.0	55.58	0.008084	46.67	0.0	0.0	353.01	0.0	40.0	11.11	0.0	44.58	0.001468
meta-question_id	1	9	11.11	0.0	0.0	27.42	0.005815	0.0	0.0	0.0	137.78	0.0	22.22	0.0	0.0	22.33	0.000742
meta-question_id	10	6	33.33	0.0	0.0	15.49	0.002948	16.67	0.0	0.0	54.36	0.0	33.33	0.0	0.0	24.27	0.000904
meta-question_id	11	3	33.33	0.0	0.0	8.61	0.001739	0.0	0.0	0.0	32.71	0.0	0.0	0.0	0.0	11.18	0.000389
meta-question_id	2	6	16.67	0.0	0.0	19.78	0.00274	0.0	0.0	0.0	189.76	0.0	0.0	0.0	0.0	14.44	0.000404
meta-question_id	3	9	55.56	25.0	0.0	25.59	0.005071	33.33	0.0	0.0	86.84	0.0	22.22	0.0	0.0	28.59	0.000966
meta-question_id	4	6	100.0	0.0	0.0	30.7	0.002814	66.67	0.0	0.0	81.88	0.0	66.67	0.0	0.0	17.37	0.000597
meta-question_id	5	9	22.22	0.0	0.0	23.65	0.004373	22.22	0.0	0.0	119.33	0.0	22.22	42.86	0.0	23.68	0.000828
meta-question_id	6	6	83.33	0.0	0.0	17.85	0.003303	66.67	0.0	0.0	68.76	0.0	33.33	0.0	0.0	16.98	0.000524
meta-question_id	7	9	44.44	0.0	0.0	24.04	0.006063	44.44	0.0	0.0	273.12	0.0	11.11	37.5	0.0	25.82	0.000948
meta-question_id	8	6	0.0	0.0	0.0	15.62	0.003211	0.0	0.0	0.0	104.17	0.0	0.0	0.0	0.0	13.04	0.000446
meta-question_id	9	6	50.0	0.0	0.0	15.46	0.002753	66.67	0.0	0.0	92.71	0.0	33.33	0.0	0.0	18.65	0.00064
category	harmony	15	40.0	0.0	0.0	39.57	0.00744	33.33	0.0	0.0	179.77	0.0	26.67	0.0	0.0	54.1	0.001933
category	pitch	30	43.33	5.88	0.0	103.49	0.01644	23.33	0.0	0.0	496.26	0.0	26.67	0.0	0.0	82.73	0.002709
category	rhythm	30	36.67	0.0	0.0	81.16	0.01695	33.33	0.0	0.0	565.38	0.0	16.67	24.0	0.0	79.52	0.002746
subcategory	harmonic-recognition	15	40.0	0.0	0.0	39.57	0.00744	33.33	0.0	0.0	179.77	0.0	26.67	0.0	0.0	54.1	0.001933
subcategory	interval-recognition	15	73.33	25.0	0.0	56.29	0.007885	46.67	0.0	0.0	168.72	0.0	40.0	0.0	0.0	45.96	0.001563
subcategory	pitch-recognition	15	13.33	0.0	0.0	47.2	0.008555	0.0	0.0	0.0	327.54	0.0	13.33	0.0	0.0	36.77	0.001146
subcategory	proportion-recognition	15	26.67	0.0	0.0	39.66	0.009274	26.67	0.0	0.0	377.29	0.0	6.67	21.43	0.0	38.86	0.001394
subcategory	rhythmic-recognition	15	46.67	0.0	0.0	41.5	0.007676	40.0	0.0	0.0	188.08	0.0	26.67	27.27	0.0	40.66	0.001352
skill	cadence recognition	3	33.33	0.0	0.0	8.61	0.001739	0.0	0.0	0.0	32.71	0.0	0.0	0.0	0.0	11.18	0.000389
skill	chord recognition	6	33.33	0.0	0.0	15.49	0.002948	16.67	0.0	0.0	54.36	0.0	33.33	0.0	0.0	24.27	0.000904
skill	interval recognition	9	55.56	25.0	0.0	25.59	0.005071	33.33	0.0	0.0	86.84	0.0	22.22	0.0	0.0	28.59	0.000966
skill	interval statistics	6	100.0	0.0	0.0	30.7	0.002814	66.67	0.0	0.0	81.88	0.0	66.67	0.0	0.0	17.37	0.000597
skill	note length	9	22.22	0.0	0.0	23.65	0.004373	22.22	0.0	0.0	119.33	0.0	22.22	42.86	0.0	23.68	0.000828
skill	note length statistics	6	83.33	0.0	0.0	17.85	0.003303	66.67	0.0	0.0	68.76	0.0	33.33	0.0	0.0	16.98	0.000524
skill	pitch recognition	9	11.11	0.0	0.0	27.42	0.005815	0.0	0.0	0.0	137.78	0.0	22.22	0.0	0.0	22.33	0.000742
skill	pitch statistics	6	16.67	0.0	0.0	19.78	0.00274	0.0	0.0	0.0	189.76	0.0	0.0	0.0	0.0	14.44	0.000404
skill	rhythm pattern	9	44.44	0.0	0.0	24.04	0.006063	44.44	0.0	0.0	273.12	0.0	11.11	37.5	0.0	25.82	0.000948
skill	rhythm pattern statistics	6	0.0	0.0	0.0	15.62	0.003211	0.0	0.0	0.0	104.17	0.0	0.0	0.0	0.0	13.04	0.000446
skill	tonality recognition	6	50.0	0.0	0.0	15.46	0.002753	66.67	0.0	0.0	92.71	0.0	33.33	0.0	0.0	18.65	0.00064
rel/abs	absolute	36	30.56	0.0	0.0	104.19	0.019179	19.44	0.0	0.0	569.98	0.0	22.22	10.71	0.0	101.7	0.003402
rel/abs	relative	39	48.72	5.0	0.0	120.03	0.021651	38.46	0.0	0.0	671.43	0.0	23.08	10.0	0.0	114.65	0.003985
specification	harmony-absolute	6	33.33	0.0	0.0	15.49	0.002948	16.67	0.0	0.0	54.36	0.0	33.33	0.0	0.0	24.27	0.000904
specification	harmony-relative	9	44.44	0.0	0.0	24.08	0.004492	44.44	0.0	0.0	125.42	0.0	22.22	0.0	0.0	29.83	0.001029
specification	pitch-absolute	15	13.33	0.0	0.0	47.2	0.008555	0.0	0.0	0.0	327.54	0.0	13.33	0.0	0.0	36.77	0.001146
specification	pitch-relative	15	73.33	25.0	0.0	56.29	0.007885	46.67	0.0	0.0	168.72	0.0	40.0	0.0	0.0	45.96	0.001563
specification	rhythm-absolute	15	46.67	0.0	0.0	41.5	0.007676	40.0	0.0	0.0	188.08	0.0	26.67	27.27	0.0	40.66	0.001352
specification	rhythm-relative	15	26.67	0.0	0.0	39.66	0.009274	26.67	0.0	0.0	377.29	0.0	6.67	21.43	0.0	38.86	0.001394
