Model	Criterion_Type	Criterion_Value	Total_Items	Correct_Items	Incorrect_Items	Unparsable_Items	Model_Error_Items	Accuracy_Percent	Unparsable_Percent	Model_Error_Percent	Total_Time_s	Total_Price
google/gemini-3.1-flash-lite-preview	OVERALL	ALL	436	164	272	1	0	37.61	0.37	0.0	1638.51	1.286594
google/gemini-3.1-flash-lite-preview	submodality	audio.mastermix.wav	138	48	90	0	0	34.78	0.0	0.0	444.37	0.091468
google/gemini-3.1-flash-lite-preview	submodality	symbolic.musicxml	153	66	87	0	0	43.14	0.0	0.0	576.39	1.056089
google/gemini-3.1-flash-lite-preview	submodality	visual.short.png	145	50	95	1	0	34.48	1.05	0.0	617.76	0.139038
google/gemini-3.1-flash-lite-preview	piece_id	Anonymous_AusMeinesHerzensGrunde	30	9	21	0	0	30.0	0.0	0.0	119.19	0.117118
google/gemini-3.1-flash-lite-preview	piece_id	Bach_IchStehAnDeinerKrippe	33	12	21	0	0	36.36	0.0	0.0	117.5	0.10249
google/gemini-3.1-flash-lite-preview	piece_id	Crueger_AufAufMeinHerzMitFreuden	60	25	35	0	0	41.67	0.0	0.0	217.39	0.205391
google/gemini-3.1-flash-lite-preview	piece_id	Drese_JesuGehVoran	48	26	22	1	0	54.17	4.55	0.0	200.8	0.114418
google/gemini-3.1-flash-lite-preview	piece_id	Gesius_BefiehlDuDeineWege	41	9	32	0	0	21.95	0.0	0.0	143.24	0.131602
google/gemini-3.1-flash-lite-preview	piece_id	Gesius_DuFriedensfuerstHerrJesuChrist	43	16	27	0	0	37.21	0.0	0.0	152.98	0.123316
google/gemini-3.1-flash-lite-preview	piece_id	Jan_DuGrosserSchmerzensmann	47	15	32	0	0	31.91	0.0	0.0	174.19	0.150846
google/gemini-3.1-flash-lite-preview	piece_id	Telemann_DerLiebenSonneLichtUndPracht	36	14	22	0	0	38.89	0.0	0.0	158.48	0.124079
google/gemini-3.1-flash-lite-preview	piece_id	Vulpius_ChristusDerIstMeinLeben	37	16	21	0	0	43.24	0.0	0.0	125.96	0.072144
google/gemini-3.1-flash-lite-preview	piece_id	Vulpius_DieHelleSonnLeuchtJetztHerfuer	61	22	39	0	0	36.07	0.0	0.0	228.77	0.14519
google/gemini-3.1-flash-lite-preview	is_nota_correct	0	360	129	231	1	0	35.83	0.43	0.0	1368.26	1.019887
google/gemini-3.1-flash-lite-preview	is_nota_correct	1	76	35	41	0	0	46.05	0.0	0.0	270.25	0.266707
