Model	Criterion_Type	Criterion_Value	Total_Items	Correct_Items	Incorrect_Items	Unparsable_Items	Model_Error_Items	Accuracy_Percent	Unparsable_Percent	Model_Error_Percent	Total_Time_s	Total_Price
text-only-google/gemini-3.1-flash-lite-preview	OVERALL	ALL	300	104	196	0	0	34.67	0.0	0.0	808.92	0.160502
text-only-google/gemini-3.1-flash-lite-preview	submodality	audio.mastermix.wav	100	33	67	0	0	33.0	0.0	0.0	242.57	0.040456
text-only-google/gemini-3.1-flash-lite-preview	submodality	symbolic.abc.txt	100	31	69	0	0	31.0	0.0	0.0	295.44	0.059804
text-only-google/gemini-3.1-flash-lite-preview	submodality	visual.short.png	100	40	60	0	0	40.0	0.0	0.0	270.91	0.060242
text-only-google/gemini-3.1-flash-lite-preview	piece_id	Anonymous_AusMeinesHerzensGrunde	18	2	16	0	0	11.11	0.0	0.0	46.78	0.009743
text-only-google/gemini-3.1-flash-lite-preview	piece_id	Bach_IchStehAnDeinerKrippe	33	14	19	0	0	42.42	0.0	0.0	87.74	0.018396
text-only-google/gemini-3.1-flash-lite-preview	piece_id	Crueger_AufAufMeinHerzMitFreuden	30	10	20	0	0	33.33	0.0	0.0	91.88	0.017954
text-only-google/gemini-3.1-flash-lite-preview	piece_id	Drese_JesuGehVoran	39	18	21	0	0	46.15	0.0	0.0	102.29	0.020069
text-only-google/gemini-3.1-flash-lite-preview	piece_id	Gesius_BefiehlDuDeineWege	24	10	14	0	0	41.67	0.0	0.0	59.74	0.01205
text-only-google/gemini-3.1-flash-lite-preview	piece_id	Gesius_DuFriedensfuerstHerrJesuChrist	42	9	33	0	0	21.43	0.0	0.0	106.69	0.021554
text-only-google/gemini-3.1-flash-lite-preview	piece_id	Jan_DuGrosserSchmerzensmann	42	12	30	0	0	28.57	0.0	0.0	118.07	0.022297
text-only-google/gemini-3.1-flash-lite-preview	piece_id	Telemann_DerLiebenSonneLichtUndPracht	27	13	14	0	0	48.15	0.0	0.0	70.01	0.014165
text-only-google/gemini-3.1-flash-lite-preview	piece_id	Vulpius_ChristusDerIstMeinLeben	21	7	14	0	0	33.33	0.0	0.0	62.17	0.010818
