Criterion_Type	Criterion_Value	Total_Items	google_gemini-3.1-flash-lite-preview_Accuracy_Percent	google_gemini-3.1-flash-lite-preview_Unparsable_Percent	google_gemini-3.1-flash-lite-preview_Model_Error_Percent	google_gemini-3.1-flash-lite-preview_Total_Time_s	google_gemini-3.1-flash-lite-preview_Total_Price	Qwen_Qwen3-Omni-30B-A3B-Thinking_Accuracy_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Unparsable_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Model_Error_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Total_Time_s	Qwen_Qwen3-Omni-30B-A3B-Thinking_Total_Price	google_gemini-2.0-flash-lite-001_Accuracy_Percent	google_gemini-2.0-flash-lite-001_Unparsable_Percent	google_gemini-2.0-flash-lite-001_Model_Error_Percent	google_gemini-2.0-flash-lite-001_Total_Time_s	google_gemini-2.0-flash-lite-001_Total_Price
OVERALL	ALL	300	33.33	0.5	0.0	781.59	0.158934	23.67	0.0	0.0	3620.44	0.0	24.67	16.81	0.0	823.07	0.027735
submodality	audio.mastermix.wav	100	25.0	1.33	0.0	234.9	0.041495	20.0	0.0	0.0	534.79	0.0	25.0	5.33	0.0	263.85	0.008157
submodality	symbolic.abc.txt	100	38.0	0.0	0.0	270.72	0.057098	19.0	0.0	0.0	2010.02	0.0	25.0	32.0	0.0	306.35	0.010813
submodality	visual.short.png	100	37.0	0.0	0.0	275.97	0.060341	32.0	0.0	0.0	1075.64	0.0	24.0	13.16	0.0	252.87	0.008765
piece_id	Anonymous_AusMeinesHerzensGrunde	39	41.03	0.0	0.0	95.54	0.020711	38.46	0.0	0.0	584.51	0.0	35.9	16.0	0.0	124.75	0.003959
piece_id	Bach_IchStehAnDeinerKrippe	15	6.67	0.0	0.0	41.01	0.008194	26.67	0.0	0.0	164.2	0.0	20.0	8.33	0.0	53.7	0.00161
piece_id	Crueger_AufAufMeinHerzMitFreuden	33	24.24	0.0	0.0	89.74	0.017676	24.24	0.0	0.0	294.54	0.0	15.15	21.43	0.0	86.06	0.002961
piece_id	Drese_JesuGehVoran	21	38.1	0.0	0.0	52.48	0.011453	33.33	0.0	0.0	238.64	0.0	47.62	27.27	0.0	49.94	0.001877
piece_id	Gesius_BefiehlDuDeineWege	33	21.21	0.0	0.0	85.26	0.017291	12.12	0.0	0.0	461.31	0.0	18.18	11.11	0.0	95.0	0.003338
piece_id	Gesius_DuFriedensfuerstHerrJesuChrist	33	42.42	0.0	0.0	87.06	0.01745	30.3	0.0	0.0	330.21	0.0	24.24	16.0	0.0	80.33	0.002606
piece_id	Jan_DuGrosserSchmerzensmann	33	30.3	4.35	0.0	83.67	0.016889	18.18	0.0	0.0	358.97	0.0	18.18	33.33	0.0	91.56	0.003063
piece_id	Telemann_DerLiebenSonneLichtUndPracht	36	27.78	0.0	0.0	103.16	0.019317	13.89	0.0	0.0	473.02	0.0	30.56	12.0	0.0	87.76	0.003004
piece_id	Vulpius_ChristusDerIstMeinLeben	33	39.39	0.0	0.0	82.85	0.017216	21.21	0.0	0.0	535.35	0.0	21.21	7.69	0.0	91.12	0.003102
piece_id	Vulpius_DieHelleSonnLeuchtJetztHerfuer	24	54.17	0.0	0.0	60.82	0.012737	20.83	0.0	0.0	179.68	0.0	16.67	15.0	0.0	62.85	0.002215
is_nota_correct	0	240	37.08	0.0	0.0	627.11	0.128688	22.5	0.0	0.0	2923.21	0.0	21.25	17.46	0.0	660.66	0.021877
is_nota_correct	1	60	18.33	2.04	0.0	154.48	0.030246	28.33	0.0	0.0	697.23	0.0	38.33	13.51	0.0	162.41	0.005858
meta-question_id	1	30	16.67	0.0	0.0	88.5	0.01549	23.33	0.0	0.0	246.24	0.0	10.0	0.0	0.0	99.39	0.002325
meta-question_id	10	21	61.9	0.0	0.0	52.22	0.011504	28.57	0.0	0.0	190.76	0.0	19.05	29.41	0.0	58.2	0.002065
meta-question_id	11	18	33.33	8.33	0.0	49.48	0.009556	16.67	0.0	0.0	122.16	0.0	11.11	50.0	0.0	38.57	0.001428
meta-question_id	2	30	23.33	0.0	0.0	70.84	0.015666	20.0	0.0	0.0	361.79	0.0	16.67	0.0	0.0	85.77	0.002463
meta-question_id	3	30	33.33	0.0	0.0	75.31	0.018061	20.0	0.0	0.0	331.32	0.0	10.0	37.04	0.0	87.25	0.002922
meta-question_id	4	30	30.0	0.0	0.0	81.26	0.014969	20.0	0.0	0.0	374.57	0.0	33.33	10.0	0.0	68.68	0.002414
meta-question_id	5	30	40.0	0.0	0.0	80.61	0.016155	23.33	0.0	0.0	365.8	0.0	43.33	41.18	0.0	74.44	0.002621
meta-question_id	6	30	46.67	0.0	0.0	82.48	0.017437	46.67	0.0	0.0	474.86	0.0	40.0	11.11	0.0	75.65	0.002754
meta-question_id	7	30	33.33	0.0	0.0	70.29	0.014471	26.67	0.0	0.0	438.44	0.0	46.67	18.75	0.0	88.67	0.003523
meta-question_id	8	30	16.67	0.0	0.0	79.51	0.016077	13.33	0.0	0.0	461.5	0.0	13.33	0.0	0.0	81.07	0.002871
meta-question_id	9	21	42.86	0.0	0.0	51.08	0.009548	19.05	0.0	0.0	253.01	0.0	19.05	5.88	0.0	65.39	0.002349
category	harmony	60	46.67	3.12	0.0	152.77	0.030608	21.67	0.0	0.0	565.93	0.0	16.67	28.0	0.0	162.16	0.005842
category	pitch	120	25.83	0.0	0.0	315.91	0.064186	20.83	0.0	0.0	1313.91	0.0	17.5	12.12	0.0	341.09	0.010125
category	rhythm	120	34.17	0.0	0.0	312.9	0.06414	27.5	0.0	0.0	1740.6	0.0	35.83	15.58	0.0	319.82	0.011769
subcategory	harmonic-recognition	60	46.67	3.12	0.0	152.77	0.030608	21.67	0.0	0.0	565.93	0.0	16.67	28.0	0.0	162.16	0.005842
subcategory	interval-recognition	60	31.67	0.0	0.0	156.57	0.03303	20.0	0.0	0.0	705.88	0.0	21.67	25.53	0.0	155.93	0.005336
subcategory	pitch-recognition	60	20.0	0.0	0.0	159.34	0.031157	21.67	0.0	0.0	608.03	0.0	13.33	0.0	0.0	185.15	0.004789
subcategory	proportion-recognition	60	25.0	0.0	0.0	149.81	0.030548	20.0	0.0	0.0	899.95	0.0	30.0	7.14	0.0	169.73	0.006394
subcategory	rhythmic-recognition	60	43.33	0.0	0.0	163.09	0.033592	35.0	0.0	0.0	840.66	0.0	41.67	25.71	0.0	150.09	0.005375
skill	cadence recognition	18	33.33	8.33	0.0	49.48	0.009556	16.67	0.0	0.0	122.16	0.0	11.11	50.0	0.0	38.57	0.001428
skill	chord recognition	21	61.9	0.0	0.0	52.22	0.011504	28.57	0.0	0.0	190.76	0.0	19.05	29.41	0.0	58.2	0.002065
skill	interval recognition	30	33.33	0.0	0.0	75.31	0.018061	20.0	0.0	0.0	331.32	0.0	10.0	37.04	0.0	87.25	0.002922
skill	interval statistics	30	30.0	0.0	0.0	81.26	0.014969	20.0	0.0	0.0	374.57	0.0	33.33	10.0	0.0	68.68	0.002414
skill	note length	30	40.0	0.0	0.0	80.61	0.016155	23.33	0.0	0.0	365.8	0.0	43.33	41.18	0.0	74.44	0.002621
skill	note length statistics	30	46.67	0.0	0.0	82.48	0.017437	46.67	0.0	0.0	474.86	0.0	40.0	11.11	0.0	75.65	0.002754
skill	pitch recognition	30	16.67	0.0	0.0	88.5	0.01549	23.33	0.0	0.0	246.24	0.0	10.0	0.0	0.0	99.39	0.002325
skill	pitch statistics	30	23.33	0.0	0.0	70.84	0.015666	20.0	0.0	0.0	361.79	0.0	16.67	0.0	0.0	85.77	0.002463
skill	rhythm pattern	30	33.33	0.0	0.0	70.29	0.014471	26.67	0.0	0.0	438.44	0.0	46.67	18.75	0.0	88.67	0.003523
skill	rhythm pattern statistics	30	16.67	0.0	0.0	79.51	0.016077	13.33	0.0	0.0	461.5	0.0	13.33	0.0	0.0	81.07	0.002871
skill	tonality recognition	21	42.86	0.0	0.0	51.08	0.009548	19.05	0.0	0.0	253.01	0.0	19.05	5.88	0.0	65.39	0.002349
rel/abs	absolute	141	36.17	0.0	0.0	374.65	0.076252	28.37	0.0	0.0	1639.44	0.0	26.24	13.46	0.0	393.44	0.012229
rel/abs	relative	159	30.82	0.91	0.0	406.93	0.082682	19.5	0.0	0.0	1981.0	0.0	23.27	19.67	0.0	429.63	0.015506
specification	harmony-absolute	21	61.9	0.0	0.0	52.22	0.011504	28.57	0.0	0.0	190.76	0.0	19.05	29.41	0.0	58.2	0.002065
specification	harmony-relative	39	38.46	4.17	0.0	100.56	0.019104	17.95	0.0	0.0	375.17	0.0	15.38	27.27	0.0	103.96	0.003777
specification	pitch-absolute	60	20.0	0.0	0.0	159.34	0.031157	21.67	0.0	0.0	608.03	0.0	13.33	0.0	0.0	185.15	0.004789
specification	pitch-relative	60	31.67	0.0	0.0	156.57	0.03303	20.0	0.0	0.0	705.88	0.0	21.67	25.53	0.0	155.93	0.005336
specification	rhythm-absolute	60	43.33	0.0	0.0	163.09	0.033592	35.0	0.0	0.0	840.66	0.0	41.67	25.71	0.0	150.09	0.005375
specification	rhythm-relative	60	25.0	0.0	0.0	149.81	0.030548	20.0	0.0	0.0	899.95	0.0	30.0	7.14	0.0	169.73	0.006394
