Criterion_Type	Criterion_Value	Total_Items	google_gemini-3.1-flash-lite-preview_Accuracy_Percent	google_gemini-3.1-flash-lite-preview_Unparsable_Percent	google_gemini-3.1-flash-lite-preview_Model_Error_Percent	google_gemini-3.1-flash-lite-preview_Total_Time_s	google_gemini-3.1-flash-lite-preview_Total_Price	aggregate-mistral_Accuracy_Percent	aggregate-mistral_Unparsable_Percent	aggregate-mistral_Model_Error_Percent	aggregate-mistral_Total_Time_s	aggregate-mistral_Total_Price	Qwen_Qwen3-Omni-30B-A3B-Thinking_Accuracy_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Unparsable_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Model_Error_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Total_Time_s	Qwen_Qwen3-Omni-30B-A3B-Thinking_Total_Price	google_gemini-2.0-flash-lite-001_Accuracy_Percent	google_gemini-2.0-flash-lite-001_Unparsable_Percent	google_gemini-2.0-flash-lite-001_Model_Error_Percent	google_gemini-2.0-flash-lite-001_Total_Time_s	google_gemini-2.0-flash-lite-001_Total_Price	google_gemini-2.5-flash-lite_Accuracy_Percent	google_gemini-2.5-flash-lite_Unparsable_Percent	google_gemini-2.5-flash-lite_Model_Error_Percent	google_gemini-2.5-flash-lite_Total_Time_s	google_gemini-2.5-flash-lite_Total_Price	aggregate-gpt-4o_Accuracy_Percent	aggregate-gpt-4o_Unparsable_Percent	aggregate-gpt-4o_Model_Error_Percent	aggregate-gpt-4o_Total_Time_s	aggregate-gpt-4o_Total_Price
OVERALL	ALL	15	33.33	0.0	0.0	51.28	0.014419	26.67	0.0	0.0	80.38	0.023243	33.33	0.0	0.0	211.09	0.0	33.33	0.0	0.0	62.99	0.002234	60.0	0.0	0.0	232.52	0.031654	20.0	0.0	0.0	53.85	0.132485
submodality	audio.mastermix.wav	5	20.0	0.0	0.0	17.14	0.003545	20.0	0.0	0.0	25.24	0.021697	20.0	0.0	0.0	40.92	0.0	20.0	0.0	0.0	22.29	0.000529	60.0	0.0	0.0	62.83	0.007853	0.0	0.0	0.0	22.56	0.092967
submodality	symbolic.abc.txt	5	80.0	0.0	0.0	17.11	0.00583	40.0	0.0	0.0	26.69	0.00108	60.0	0.0	0.0	118.17	0.0	40.0	0.0	0.0	21.02	0.001073	80.0	0.0	0.0	93.61	0.013965	20.0	0.0	0.0	19.16	0.02817
submodality	visual.short.png	5	0.0	0.0	0.0	17.03	0.005045	20.0	0.0	0.0	28.44	0.000465	20.0	0.0	0.0	51.99	0.0	40.0	0.0	0.0	19.67	0.000632	40.0	0.0	0.0	76.08	0.009835	40.0	0.0	0.0	12.12	0.011347
piece_id	Bach_IchStehAnDeinerKrippe	3	66.67	0.0	0.0	9.28	0.002008	0.0	0.0	0.0	13.44	0.004714	0.0	0.0	0.0	13.02	0.0	0.0	0.0	0.0	10.69	0.000394	100.0	0.0	0.0	35.64	0.003875	0.0	0.0	0.0	9.31	0.026265
piece_id	Drese_JesuGehVoran	3	33.33	0.0	0.0	8.71	0.001975	66.67	0.0	0.0	12.88	0.003569	33.33	0.0	0.0	51.21	0.0	66.67	0.0	0.0	9.03	0.000254	100.0	0.0	0.0	27.62	0.003623	33.33	0.0	0.0	10.45	0.021433
piece_id	Gesius_DuFriedensfuerstHerrJesuChrist	3	33.33	0.0	0.0	10.02	0.002763	0.0	0.0	0.0	7.1	0.003771	33.33	0.0	0.0	43.98	0.0	0.0	0.0	0.0	9.09	0.000368	33.33	0.0	0.0	35.57	0.004865	33.33	0.0	0.0	9.84	0.023135
piece_id	Jan_DuGrosserSchmerzensmann	3	33.33	0.0	0.0	11.18	0.003511	66.67	0.0	0.0	20.06	0.004661	66.67	0.0	0.0	46.22	0.0	33.33	0.0	0.0	20.52	0.000635	33.33	0.0	0.0	60.42	0.009515	33.33	0.0	0.0	11.39	0.026758
piece_id	Telemann_DerLiebenSonneLichtUndPracht	3	0.0	0.0	0.0	12.09	0.004163	0.0	0.0	0.0	26.9	0.006528	33.33	0.0	0.0	56.66	0.0	66.67	0.0	0.0	13.66	0.000582	33.33	0.0	0.0	73.26	0.009777	0.0	0.0	0.0	12.86	0.034895
is_nota_correct	0	12	33.33	0.0	0.0	40.32	0.01155	25.0	0.0	0.0	61.23	0.015079	25.0	0.0	0.0	173.32	0.0	33.33	0.0	0.0	47.51	0.001634	66.67	0.0	0.0	156.67	0.019828	25.0	0.0	0.0	39.16	0.09117
