Criterion_Type	Criterion_Value	Total_Items	google_gemini-3.1-flash-lite-preview_Accuracy_Percent	google_gemini-3.1-flash-lite-preview_Unparsable_Percent	google_gemini-3.1-flash-lite-preview_Model_Error_Percent	google_gemini-3.1-flash-lite-preview_Total_Time_s	google_gemini-3.1-flash-lite-preview_Total_Price	google_gemini-2.0-flash-lite-001_Accuracy_Percent	google_gemini-2.0-flash-lite-001_Unparsable_Percent	google_gemini-2.0-flash-lite-001_Model_Error_Percent	google_gemini-2.0-flash-lite-001_Total_Time_s	google_gemini-2.0-flash-lite-001_Total_Price
OVERALL	ALL	750	33.07	0.6	0.0	2082.07	0.403334	25.47	15.21	0.0	2434.31	0.067829
submodality	audio.mastermix.wav	250	28.0	0.56	0.0	614.89	0.103254	26.0	5.95	0.0	735.02	0.020026
submodality	symbolic.abc.txt	250	36.0	1.25	0.0	743.81	0.145499	20.8	25.76	0.0	936.16	0.027399
submodality	visual.short.png	250	35.2	0.0	0.0	723.38	0.154582	29.6	13.07	0.0	763.13	0.020403
piece_id	Anonymous_AusMeinesHerzensGrunde	78	23.08	0.0	0.0	215.38	0.041523	20.51	11.29	0.0	253.6	0.007081
piece_id	Bach_IchStehAnDeinerKrippe	66	36.36	0.0	0.0	195.39	0.037426	24.24	18.0	0.0	232.58	0.006758
piece_id	Crueger_AufAufMeinHerzMitFreuden	93	27.96	0.0	0.0	259.78	0.050601	23.66	14.08	0.0	300.33	0.008445
piece_id	Drese_JesuGehVoran	60	31.67	0.0	0.0	163.41	0.03339	31.67	24.39	0.0	182.41	0.005205
piece_id	Gesius_BefiehlDuDeineWege	96	40.62	1.75	0.0	262.73	0.05182	31.25	18.18	0.0	297.44	0.008331
piece_id	Gesius_DuFriedensfuerstHerrJesuChrist	66	21.21	0.0	0.0	168.82	0.03562	15.15	17.86	0.0	222.74	0.00555
piece_id	Jan_DuGrosserSchmerzensmann	75	33.33	0.0	0.0	224.98	0.04048	29.33	9.43	0.0	227.35	0.006731
piece_id	Telemann_DerLiebenSonneLichtUndPracht	63	34.92	2.44	0.0	180.42	0.033223	22.22	24.49	0.0	197.57	0.005375
piece_id	Vulpius_ChristusDerIstMeinLeben	84	40.48	2.0	0.0	231.13	0.042959	28.57	11.67	0.0	266.06	0.007575
