Criterion_Type	Criterion_Value	Total_Items	google_gemini-3.1-flash-lite-preview_Accuracy_Percent	google_gemini-3.1-flash-lite-preview_Unparsable_Percent	google_gemini-3.1-flash-lite-preview_Model_Error_Percent	google_gemini-3.1-flash-lite-preview_Total_Time_s	google_gemini-3.1-flash-lite-preview_Total_Price	Qwen_Qwen3-Omni-30B-A3B-Thinking_Accuracy_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Unparsable_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Model_Error_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Total_Time_s	Qwen_Qwen3-Omni-30B-A3B-Thinking_Total_Price	google_gemini-2.0-flash-lite-001_Accuracy_Percent	google_gemini-2.0-flash-lite-001_Unparsable_Percent	google_gemini-2.0-flash-lite-001_Model_Error_Percent	google_gemini-2.0-flash-lite-001_Total_Time_s	google_gemini-2.0-flash-lite-001_Total_Price
OVERALL	ALL	150	32.67	0.0	0.0	396.3	0.080827	27.33	0.0	0.0	2038.83	0.0	23.33	12.17	0.0	403.93	0.013763
submodality	audio.mastermix.wav	50	34.0	0.0	0.0	115.37	0.019248	28.0	0.0	0.0	294.5	0.0	16.0	4.76	0.0	123.04	0.004025
submodality	symbolic.abc.txt	50	34.0	0.0	0.0	144.53	0.030572	34.0	0.0	0.0	1144.77	0.0	30.0	25.71	0.0	154.15	0.00549
submodality	visual.short.png	50	30.0	0.0	0.0	136.41	0.031007	20.0	0.0	0.0	599.57	0.0	24.0	7.89	0.0	126.73	0.004248
piece_id	Anonymous_AusMeinesHerzensGrunde	9	33.33	0.0	0.0	24.83	0.004715	22.22	0.0	0.0	148.76	0.0	22.22	0.0	0.0	30.67	0.001043
piece_id	Bach_IchStehAnDeinerKrippe	18	50.0	0.0	0.0	52.17	0.010433	50.0	0.0	0.0	222.09	0.0	27.78	23.08	0.0	51.42	0.001841
piece_id	Crueger_AufAufMeinHerzMitFreuden	27	55.56	0.0	0.0	70.38	0.014761	33.33	0.0	0.0	405.37	0.0	37.04	5.88	0.0	75.69	0.002549
piece_id	Drese_JesuGehVoran	15	20.0	0.0	0.0	37.3	0.008155	33.33	0.0	0.0	189.44	0.0	26.67	9.09	0.0	43.4	0.001538
piece_id	Gesius_BefiehlDuDeineWege	12	16.67	0.0	0.0	34.59	0.00673	33.33	0.0	0.0	96.93	0.0	33.33	12.5	0.0	28.9	0.000931
piece_id	Gesius_DuFriedensfuerstHerrJesuChrist	6	16.67	0.0	0.0	12.46	0.002918	16.67	0.0	0.0	52.83	0.0	33.33	0.0	0.0	20.78	0.000739
