Model	Criterion_Type	Criterion_Value	Total_Items	Correct_Items	Incorrect_Items	Unparsable_Items	Model_Error_Items	Accuracy_Percent	Unparsable_Percent	Model_Error_Percent	Total_Time_s	Total_Price
aggregate-gpt-5	OVERALL	ALL	122	41	81	10	0	33.61	12.35	0.0	2166.42	2.294914
aggregate-gpt-5	submodality	audio.mastermix.wav	40	3	37	10	0	7.5	27.03	0.0	310.67	0.027053
aggregate-gpt-5	submodality	symbolic.musicxml	40	24	16	0	0	60.0	0.0	0.0	966.91	2.110597
aggregate-gpt-5	submodality	visual.short.png	42	14	28	0	0	33.33	0.0	0.0	888.84	0.157263
aggregate-gpt-5	piece_id	Anonymous_AusMeinesHerzensGrunde	8	3	5	0	0	37.5	0.0	0.0	302.55	0.240404
aggregate-gpt-5	piece_id	Bach_IchStehAnDeinerKrippe	21	6	15	3	0	28.57	20.0	0.0	343.94	0.382859
aggregate-gpt-5	piece_id	Crueger_AufAufMeinHerzMitFreuden	8	4	4	0	0	50.0	0.0	0.0	148.69	0.139344
aggregate-gpt-5	piece_id	Drese_JesuGehVoran	7	0	7	0	0	0.0	0.0	0.0	108.8	0.098218
aggregate-gpt-5	piece_id	Gesius_BefiehlDuDeineWege	10	3	7	1	0	30.0	14.29	0.0	138.02	0.184735
aggregate-gpt-5	piece_id	Gesius_DuFriedensfuerstHerrJesuChrist	14	4	10	0	0	28.57	0.0	0.0	188.77	0.314006
aggregate-gpt-5	piece_id	Jan_DuGrosserSchmerzensmann	7	2	5	1	0	28.57	20.0	0.0	163.31	0.138888
aggregate-gpt-5	piece_id	Telemann_DerLiebenSonneLichtUndPracht	14	6	8	1	0	42.86	12.5	0.0	204.17	0.336324
aggregate-gpt-5	piece_id	Vulpius_ChristusDerIstMeinLeben	17	6	11	2	0	35.29	18.18	0.0	197.73	0.18571
aggregate-gpt-5	piece_id	Vulpius_DieHelleSonnLeuchtJetztHerfuer	16	7	9	2	0	43.75	22.22	0.0	370.44	0.274426
aggregate-gpt-5	is_nota_correct	0	90	31	59	7	0	34.44	11.86	0.0	1658.56	1.722155
aggregate-gpt-5	is_nota_correct	1	32	10	22	3	0	31.25	13.64	0.0	507.86	0.572759
aggregate-gpt-5	meta-question_id	0	11	4	7	0	0	36.36	0.0	0.0	170.4	0.267299
aggregate-gpt-5	meta-question_id	1	8	4	4	0	0	50.0	0.0	0.0	112.81	0.137696
aggregate-gpt-5	meta-question_id	2	10	4	6	2	0	40.0	33.33	0.0	204.74	0.172785
aggregate-gpt-5	meta-question_id	3	7	4	3	0	0	57.14	0.0	0.0	305.46	0.143706
aggregate-gpt-5	meta-question_id	4	17	1	16	1	0	5.88	6.25	0.0	243.89	0.319116
aggregate-gpt-5	meta-question_id	5	15	7	8	2	0	46.67	25.0	0.0	177.2	0.229164
aggregate-gpt-5	meta-question_id	6	8	0	8	0	0	0.0	0.0	0.0	114.81	0.120497
aggregate-gpt-5	meta-question_id	7	13	5	8	1	0	38.46	12.5	0.0	205.55	0.212681
aggregate-gpt-5	meta-question_id	8	24	9	15	3	0	37.5	20.0	0.0	370.67	0.524428
aggregate-gpt-5	meta-question_id	9	9	3	6	1	0	33.33	16.67	0.0	260.88	0.167542
aggregate-gpt-5	category	harmony	46	17	29	5	0	36.96	17.24	0.0	837.1	0.904651
aggregate-gpt-5	category	pitch	36	16	20	2	0	44.44	10.0	0.0	793.42	0.721486
aggregate-gpt-5	category	rhythm	40	8	32	3	0	20.0	9.38	0.0	535.9	0.668776
aggregate-gpt-5	subcategory	harmony-absolute	24	9	15	3	0	37.5	20.0	0.0	370.67	0.524428
aggregate-gpt-5	subcategory	harmony-relative	22	8	14	2	0	36.36	14.29	0.0	466.43	0.380223
aggregate-gpt-5	subcategory	pitch-absolute	19	8	11	0	0	42.11	0.0	0.0	283.21	0.404995
aggregate-gpt-5	subcategory	pitch-relative	17	8	9	2	0	47.06	22.22	0.0	510.2	0.316491
aggregate-gpt-5	subcategory	rhythm-absolute	17	1	16	1	0	5.88	6.25	0.0	243.89	0.319116
aggregate-gpt-5	subcategory	rhythm-relative	23	7	16	2	0	30.43	12.5	0.0	292.01	0.349661
aggregate-gpt-5	skill	cadence recognition	9	3	6	1	0	33.33	16.67	0.0	260.88	0.167542
aggregate-gpt-5	skill	chord recognition	24	9	15	3	0	37.5	20.0	0.0	370.67	0.524428
aggregate-gpt-5	skill	interval recognition	10	4	6	2	0	40.0	33.33	0.0	204.74	0.172785
aggregate-gpt-5	skill	interval statistics	7	4	3	0	0	57.14	0.0	0.0	305.46	0.143706
aggregate-gpt-5	skill	note length	17	1	16	1	0	5.88	6.25	0.0	243.89	0.319116
aggregate-gpt-5	skill	pitch recognition	11	4	7	0	0	36.36	0.0	0.0	170.4	0.267299
aggregate-gpt-5	skill	pitch statistics	8	4	4	0	0	50.0	0.0	0.0	112.81	0.137696
aggregate-gpt-5	skill	rhythm pattern	8	0	8	0	0	0.0	0.0	0.0	114.81	0.120497
aggregate-gpt-5	skill	time signature	15	7	8	2	0	46.67	25.0	0.0	177.2	0.229164
aggregate-gpt-5	skill	tonality recognition	13	5	8	1	0	38.46	12.5	0.0	205.55	0.212681
aggregate-gpt-5	rel/abs	absolute	60	18	42	4	0	30.0	9.52	0.0	897.77	1.248538
aggregate-gpt-5	rel/abs	relative	62	23	39	6	0	37.1	15.38	0.0	1268.65	1.046375
