Model	Criterion_Type	Criterion_Value	Total_Items	Correct_Items	Incorrect_Items	Unparsable_Items	Model_Error_Items	Accuracy_Percent	Unparsable_Percent	Model_Error_Percent	Total_Time_s	Total_Price
aggregate-gpt-5	OVERALL	ALL	114	44	70	9	0	38.6	12.86	0.0	1776.26	2.206164
aggregate-gpt-5	submodality	audio.mastermix.wav	41	11	30	9	0	26.83	30.0	0.0	303.69	0.026456
aggregate-gpt-5	submodality	symbolic.musicxml	39	20	19	0	0	51.28	0.0	0.0	921.11	2.062998
aggregate-gpt-5	submodality	visual.short.png	34	13	21	0	0	38.24	0.0	0.0	551.46	0.11671
aggregate-gpt-5	piece_id	Anonymous_AusMeinesHerzensGrunde	12	6	6	1	0	50.0	16.67	0.0	304.16	0.38256
aggregate-gpt-5	piece_id	Bach_IchStehAnDeinerKrippe	8	2	6	1	0	25.0	16.67	0.0	177.94	0.193435
aggregate-gpt-5	piece_id	Crueger_AufAufMeinHerzMitFreuden	12	4	8	1	0	33.33	12.5	0.0	195.03	0.269013
aggregate-gpt-5	piece_id	Drese_JesuGehVoran	20	5	15	1	0	25.0	6.67	0.0	237.97	0.327144
aggregate-gpt-5	piece_id	Gesius_BefiehlDuDeineWege	4	1	3	1	0	25.0	33.33	0.0	47.15	0.063367
aggregate-gpt-5	piece_id	Gesius_DuFriedensfuerstHerrJesuChrist	13	6	7	2	0	46.15	28.57	0.0	218.94	0.182705
aggregate-gpt-5	piece_id	Jan_DuGrosserSchmerzensmann	11	6	5	0	0	54.55	0.0	0.0	176.06	0.202643
aggregate-gpt-5	piece_id	Telemann_DerLiebenSonneLichtUndPracht	8	2	6	0	0	25.0	0.0	0.0	133.95	0.260089
aggregate-gpt-5	piece_id	Vulpius_ChristusDerIstMeinLeben	15	7	8	1	0	46.67	12.5	0.0	168.83	0.153449
aggregate-gpt-5	piece_id	Vulpius_DieHelleSonnLeuchtJetztHerfuer	11	5	6	1	0	45.45	16.67	0.0	116.22	0.171759
aggregate-gpt-5	is_nota_correct	0	90	33	57	8	0	36.67	14.04	0.0	1400.48	1.658386
aggregate-gpt-5	is_nota_correct	1	24	11	13	1	0	45.83	7.69	0.0	375.78	0.547778
aggregate-gpt-5	meta-question_id	0	11	3	8	0	0	27.27	0.0	0.0	175.25	0.307118
aggregate-gpt-5	meta-question_id	1	8	5	3	0	0	62.5	0.0	0.0	80.36	0.137187
aggregate-gpt-5	meta-question_id	2	12	3	9	1	0	25.0	11.11	0.0	186.32	0.252877
aggregate-gpt-5	meta-question_id	3	7	2	5	2	0	28.57	40.0	0.0	212.66	0.137032
aggregate-gpt-5	meta-question_id	4	19	9	10	2	0	47.37	20.0	0.0	245.47	0.343977
aggregate-gpt-5	meta-question_id	5	11	7	4	0	0	63.64	0.0	0.0	100.77	0.170847
aggregate-gpt-5	meta-question_id	6	9	0	9	0	0	0.0	0.0	0.0	97.96	0.139976
aggregate-gpt-5	meta-question_id	7	10	4	6	1	0	40.0	16.67	0.0	103.38	0.083608
aggregate-gpt-5	meta-question_id	8	20	8	12	2	0	40.0	16.67	0.0	443.02	0.511344
aggregate-gpt-5	meta-question_id	9	7	3	4	1	0	42.86	25.0	0.0	131.06	0.122199
aggregate-gpt-5	category	harmony	37	15	22	4	0	40.54	18.18	0.0	677.46	0.71715
aggregate-gpt-5	category	pitch	38	13	25	3	0	34.21	12.0	0.0	654.59	0.834215
aggregate-gpt-5	category	rhythm	39	16	23	2	0	41.03	8.7	0.0	444.21	0.654799
aggregate-gpt-5	subcategory	harmony-absolute	20	8	12	2	0	40.0	16.67	0.0	443.02	0.511344
aggregate-gpt-5	subcategory	harmony-relative	17	7	10	2	0	41.18	20.0	0.0	234.44	0.205806
aggregate-gpt-5	subcategory	pitch-absolute	19	8	11	0	0	42.11	0.0	0.0	255.61	0.444306
aggregate-gpt-5	subcategory	pitch-relative	19	5	14	3	0	26.32	21.43	0.0	398.98	0.389909
aggregate-gpt-5	subcategory	rhythm-absolute	19	9	10	2	0	47.37	20.0	0.0	245.47	0.343977
aggregate-gpt-5	subcategory	rhythm-relative	20	7	13	0	0	35.0	0.0	0.0	198.73	0.310822
aggregate-gpt-5	skill	cadence recognition	7	3	4	1	0	42.86	25.0	0.0	131.06	0.122199
aggregate-gpt-5	skill	chord recognition	20	8	12	2	0	40.0	16.67	0.0	443.02	0.511344
aggregate-gpt-5	skill	interval recognition	12	3	9	1	0	25.0	11.11	0.0	186.32	0.252877
aggregate-gpt-5	skill	interval statistics	7	2	5	2	0	28.57	40.0	0.0	212.66	0.137032
aggregate-gpt-5	skill	note length	19	9	10	2	0	47.37	20.0	0.0	245.47	0.343977
aggregate-gpt-5	skill	pitch recognition	11	3	8	0	0	27.27	0.0	0.0	175.25	0.307118
aggregate-gpt-5	skill	pitch statistics	8	5	3	0	0	62.5	0.0	0.0	80.36	0.137187
aggregate-gpt-5	skill	rhythm pattern	9	0	9	0	0	0.0	0.0	0.0	97.96	0.139976
aggregate-gpt-5	skill	time signature	11	7	4	0	0	63.64	0.0	0.0	100.77	0.170847
aggregate-gpt-5	skill	tonality recognition	10	4	6	1	0	40.0	16.67	0.0	103.38	0.083608
aggregate-gpt-5	rel/abs	absolute	58	25	33	4	0	43.1	12.12	0.0	944.1	1.299626
aggregate-gpt-5	rel/abs	relative	56	19	37	5	0	33.93	13.51	0.0	832.15	0.906538
