Model	Criterion_Type	Criterion_Value	Total_Items	Correct_Items	Incorrect_Items	Unparsable_Items	Model_Error_Items	Accuracy_Percent	Unparsable_Percent	Model_Error_Percent	Total_Time_s	Total_Price
aggregate-mistral	OVERALL	ALL	75	33	42	0	0	44.0	0.0	0.0	701.65	0.125918
aggregate-mistral	submodality	audio.mastermix.wav	25	7	18	0	0	28.0	0.0	0.0	255.12	0.116542
aggregate-mistral	submodality	symbolic.abc.txt	25	15	10	0	0	60.0	0.0	0.0	163.94	0.004599
aggregate-mistral	submodality	visual.short.png	25	11	14	0	0	44.0	0.0	0.0	282.59	0.004776
aggregate-mistral	piece_id	Anonymous_AusMeinesHerzensGrunde	3	3	0	0	0	100.0	0.0	0.0	17.44	0.005975
aggregate-mistral	piece_id	Bach_IchStehAnDeinerKrippe	9	2	7	0	0	22.22	0.0	0.0	79.08	0.014697
aggregate-mistral	piece_id	Crueger_AufAufMeinHerzMitFreuden	12	6	6	0	0	50.0	0.0	0.0	64.02	0.020837
aggregate-mistral	piece_id	Drese_JesuGehVoran	12	3	9	0	0	25.0	0.0	0.0	222.65	0.016935
aggregate-mistral	piece_id	Gesius_BefiehlDuDeineWege	6	3	3	0	0	50.0	0.0	0.0	65.63	0.010207
aggregate-mistral	piece_id	Gesius_DuFriedensfuerstHerrJesuChrist	6	1	5	0	0	16.67	0.0	0.0	23.78	0.007413
aggregate-mistral	piece_id	Jan_DuGrosserSchmerzensmann	6	1	5	0	0	16.67	0.0	0.0	51.45	0.008922
aggregate-mistral	piece_id	Telemann_DerLiebenSonneLichtUndPracht	18	11	7	0	0	61.11	0.0	0.0	142.85	0.038007
aggregate-mistral	piece_id	Vulpius_ChristusDerIstMeinLeben	3	3	0	0	0	100.0	0.0	0.0	34.75	0.002925
aggregate-mistral	is_nota_correct	0	60	28	32	0	0	46.67	0.0	0.0	439.3	0.092782
aggregate-mistral	is_nota_correct	1	15	5	10	0	0	33.33	0.0	0.0	262.35	0.033136
aggregate-mistral	meta-question_id	1	9	2	7	0	0	22.22	0.0	0.0	40.65	0.012575
aggregate-mistral	meta-question_id	10	6	2	4	0	0	33.33	0.0	0.0	44.65	0.010028
aggregate-mistral	meta-question_id	11	3	0	3	0	0	0.0	0.0	0.0	19.07	0.005328
aggregate-mistral	meta-question_id	2	6	3	3	0	0	50.0	0.0	0.0	44.95	0.012763
aggregate-mistral	meta-question_id	3	9	4	5	0	0	44.44	0.0	0.0	47.96	0.013588
aggregate-mistral	meta-question_id	4	6	2	4	0	0	33.33	0.0	0.0	63.06	0.011638
aggregate-mistral	meta-question_id	5	9	5	4	0	0	55.56	0.0	0.0	203.42	0.016098
aggregate-mistral	meta-question_id	6	6	4	2	0	0	66.67	0.0	0.0	53.47	0.009884
aggregate-mistral	meta-question_id	7	9	5	4	0	0	55.56	0.0	0.0	109.42	0.01265
aggregate-mistral	meta-question_id	8	6	3	3	0	0	50.0	0.0	0.0	44.54	0.010663
aggregate-mistral	meta-question_id	9	6	3	3	0	0	50.0	0.0	0.0	30.46	0.010703
aggregate-mistral	category	harmony	15	5	10	0	0	33.33	0.0	0.0	94.18	0.026059
aggregate-mistral	category	pitch	30	11	19	0	0	36.67	0.0	0.0	196.62	0.050564
aggregate-mistral	category	rhythm	30	17	13	0	0	56.67	0.0	0.0	410.85	0.049295
aggregate-mistral	subcategory	harmonic-recognition	15	5	10	0	0	33.33	0.0	0.0	94.18	0.026059
aggregate-mistral	subcategory	interval-recognition	15	6	9	0	0	40.0	0.0	0.0	111.02	0.025226
aggregate-mistral	subcategory	pitch-recognition	15	5	10	0	0	33.33	0.0	0.0	85.6	0.025338
aggregate-mistral	subcategory	proportion-recognition	15	8	7	0	0	53.33	0.0	0.0	153.96	0.023313
aggregate-mistral	subcategory	rhythmic-recognition	15	9	6	0	0	60.0	0.0	0.0	256.89	0.025982
aggregate-mistral	skill	cadence recognition	3	0	3	0	0	0.0	0.0	0.0	19.07	0.005328
aggregate-mistral	skill	chord recognition	6	2	4	0	0	33.33	0.0	0.0	44.65	0.010028
aggregate-mistral	skill	interval recognition	9	4	5	0	0	44.44	0.0	0.0	47.96	0.013588
aggregate-mistral	skill	interval statistics	6	2	4	0	0	33.33	0.0	0.0	63.06	0.011638
aggregate-mistral	skill	note length	9	5	4	0	0	55.56	0.0	0.0	203.42	0.016098
aggregate-mistral	skill	note length statistics	6	4	2	0	0	66.67	0.0	0.0	53.47	0.009884
aggregate-mistral	skill	pitch recognition	9	2	7	0	0	22.22	0.0	0.0	40.65	0.012575
aggregate-mistral	skill	pitch statistics	6	3	3	0	0	50.0	0.0	0.0	44.95	0.012763
aggregate-mistral	skill	rhythm pattern	9	5	4	0	0	55.56	0.0	0.0	109.42	0.01265
aggregate-mistral	skill	rhythm pattern statistics	6	3	3	0	0	50.0	0.0	0.0	44.54	0.010663
aggregate-mistral	skill	tonality recognition	6	3	3	0	0	50.0	0.0	0.0	30.46	0.010703
aggregate-mistral	rel/abs	absolute	36	16	20	0	0	44.44	0.0	0.0	387.13	0.061348
aggregate-mistral	rel/abs	relative	39	17	22	0	0	43.59	0.0	0.0	314.52	0.06457
aggregate-mistral	specification	harmony-absolute	6	2	4	0	0	33.33	0.0	0.0	44.65	0.010028
aggregate-mistral	specification	harmony-relative	9	3	6	0	0	33.33	0.0	0.0	49.53	0.016031
aggregate-mistral	specification	pitch-absolute	15	5	10	0	0	33.33	0.0	0.0	85.6	0.025338
aggregate-mistral	specification	pitch-relative	15	6	9	0	0	40.0	0.0	0.0	111.02	0.025226
aggregate-mistral	specification	rhythm-absolute	15	9	6	0	0	60.0	0.0	0.0	256.89	0.025982
aggregate-mistral	specification	rhythm-relative	15	8	7	0	0	53.33	0.0	0.0	153.96	0.023313
