Criterion_Type	Criterion_Value	Total_Items	google_gemini-3.1-flash-lite-preview_Accuracy_Percent	google_gemini-3.1-flash-lite-preview_Unparsable_Percent	google_gemini-3.1-flash-lite-preview_Model_Error_Percent	google_gemini-3.1-flash-lite-preview_Total_Time_s	google_gemini-3.1-flash-lite-preview_Total_Price	aggregate-mistral_Accuracy_Percent	aggregate-mistral_Unparsable_Percent	aggregate-mistral_Model_Error_Percent	aggregate-mistral_Total_Time_s	aggregate-mistral_Total_Price	Qwen_Qwen3-Omni-30B-A3B-Thinking_Accuracy_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Unparsable_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Model_Error_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Total_Time_s	Qwen_Qwen3-Omni-30B-A3B-Thinking_Total_Price	google_gemini-2.0-flash-lite-001_Accuracy_Percent	google_gemini-2.0-flash-lite-001_Unparsable_Percent	google_gemini-2.0-flash-lite-001_Model_Error_Percent	google_gemini-2.0-flash-lite-001_Total_Time_s	google_gemini-2.0-flash-lite-001_Total_Price	google_gemini-2.5-flash-lite_Accuracy_Percent	google_gemini-2.5-flash-lite_Unparsable_Percent	google_gemini-2.5-flash-lite_Model_Error_Percent	google_gemini-2.5-flash-lite_Total_Time_s	google_gemini-2.5-flash-lite_Total_Price	aggregate-gpt-4o_Accuracy_Percent	aggregate-gpt-4o_Unparsable_Percent	aggregate-gpt-4o_Model_Error_Percent	aggregate-gpt-4o_Total_Time_s	aggregate-gpt-4o_Total_Price
OVERALL	ALL	300	47.33	0.0	0.0	1059.45	0.297174	35.67	0.0	2.07	2457.45	0.432808	38.33	0.54	0.0	6257.45	0.0	36.33	0.0	0.0	951.25	0.040857	41.0	0.0	0.0	4153.24	0.572403	40.33	2.23	0.0	1095.68	2.556892
submodality	audio.mastermix.wav	100	38.0	0.0	0.0	336.75	0.073033	36.0	0.0	6.25	1028.9	0.395739	35.0	0.0	0.0	1332.71	0.0	36.0	0.0	0.0	406.27	0.010235	32.0	0.0	0.0	818.65	0.092283	35.0	0.0	0.0	479.63	1.788068
submodality	symbolic.abc.txt	100	59.0	0.0	0.0	345.03	0.114906	45.0	0.0	0.0	629.62	0.016743	52.0	0.0	0.0	3412.77	0.0	36.0	0.0	0.0	324.43	0.017837	59.0	0.0	0.0	1680.36	0.250044	45.0	0.0	0.0	371.09	0.56223
submodality	visual.short.png	100	45.0	0.0	0.0	377.66	0.109235	26.0	0.0	0.0	798.92	0.020326	28.0	1.39	0.0	1511.97	0.0	37.0	0.0	0.0	220.55	0.012784	32.0	0.0	0.0	1654.23	0.230077	41.0	6.78	0.0	244.95	0.206595
piece_id	Anonymous_AusMeinesHerzensGrunde	45	33.33	0.0	0.0	165.14	0.050858	17.78	0.0	5.41	364.2	0.080393	17.78	0.0	0.0	823.31	0.0	33.33	0.0	0.0	148.01	0.006901	37.78	0.0	0.0	727.51	0.102591	33.33	0.0	0.0	183.49	0.498998
piece_id	Bach_IchStehAnDeinerKrippe	27	44.44	0.0	0.0	88.41	0.023772	25.93	0.0	0.0	142.65	0.043004	40.74	0.0	0.0	422.25	0.0	25.93	0.0	0.0	87.18	0.00395	29.63	0.0	0.0	257.59	0.035747	33.33	5.56	0.0	101.98	0.242745
piece_id	Crueger_AufAufMeinHerzMitFreuden	36	66.67	0.0	0.0	125.35	0.036169	58.33	0.0	0.0	222.82	0.062917	52.78	0.0	0.0	826.4	0.0	55.56	0.0	0.0	110.75	0.005121	47.22	0.0	0.0	546.29	0.074987	52.78	5.88	0.0	144.46	0.359835
piece_id	Drese_JesuGehVoran	30	46.67	0.0	0.0	91.86	0.026565	53.33	0.0	0.0	331.93	0.039476	36.67	5.26	0.0	898.25	0.0	26.67	0.0	0.0	85.35	0.003192	33.33	0.0	0.0	341.65	0.042853	46.67	0.0	0.0	91.1	0.2075
piece_id	Gesius_BefiehlDuDeineWege	39	35.9	0.0	0.0	139.15	0.040692	28.21	0.0	3.57	469.0	0.063793	33.33	0.0	0.0	899.31	0.0	35.9	0.0	0.0	132.62	0.005534	38.46	0.0	0.0	555.88	0.077352	33.33	3.85	0.0	153.56	0.36459
piece_id	Gesius_DuFriedensfuerstHerrJesuChrist	39	71.79	0.0	0.0	125.75	0.036909	61.54	0.0	0.0	329.51	0.052103	56.41	0.0	0.0	586.86	0.0	51.28	0.0	0.0	118.9	0.005266	46.15	0.0	0.0	519.02	0.073326	58.97	0.0	0.0	133.6	0.297882
piece_id	Jan_DuGrosserSchmerzensmann	15	33.33	0.0	0.0	64.34	0.015683	20.0	0.0	0.0	105.54	0.022475	40.0	0.0	0.0	482.5	0.0	20.0	0.0	0.0	51.96	0.002511	40.0	0.0	0.0	296.5	0.04399	20.0	0.0	0.0	58.27	0.134112
