Criterion_Type	Criterion_Value	Total_Items	google_gemini-3.1-flash-lite-preview_Accuracy_Percent	google_gemini-3.1-flash-lite-preview_Unparsable_Percent	google_gemini-3.1-flash-lite-preview_Model_Error_Percent	google_gemini-3.1-flash-lite-preview_Total_Time_s	google_gemini-3.1-flash-lite-preview_Total_Price	google_gemini-2.0-flash-lite-001_Accuracy_Percent	google_gemini-2.0-flash-lite-001_Unparsable_Percent	google_gemini-2.0-flash-lite-001_Model_Error_Percent	google_gemini-2.0-flash-lite-001_Total_Time_s	google_gemini-2.0-flash-lite-001_Total_Price
OVERALL	ALL	15	20.0	0.0	0.0	67.49	0.019754	20.0	0.0	0.0	37.47	0.00437
submodality	audio.mastermix.wav	5	0.0	0.0	0.0	15.54	0.004563	40.0	0.0	0.0	17.86	0.000687
submodality	symbolic.abc.txt	5	40.0	0.0	0.0	31.16	0.013013	0.0	0.0	0.0	9.12	0.003089
submodality	visual.short.png	5	20.0	0.0	0.0	20.79	0.002177	20.0	0.0	0.0	10.49	0.000595
piece_id	Bach_IchStehAnDeinerKrippe	3	0.0	0.0	0.0	8.14	0.003702	0.0	0.0	0.0	7.31	0.000858
piece_id	Crueger_AufAufMeinHerzMitFreuden	3	33.33	0.0	0.0	7.0	0.003822	33.33	0.0	0.0	7.3	0.000868
piece_id	Drese_JesuGehVoran	3	33.33	0.0	0.0	7.87	0.004039	33.33	0.0	0.0	7.41	0.000868
piece_id	Gesius_DuFriedensfuerstHerrJesuChrist	3	0.0	0.0	0.0	33.97	0.004334	0.0	0.0	0.0	8.22	0.000924
piece_id	Telemann_DerLiebenSonneLichtUndPracht	3	33.33	0.0	0.0	10.51	0.003856	33.33	0.0	0.0	7.24	0.000852
is_nota_correct	0	12	16.67	0.0	0.0	60.72	0.017514	8.33	0.0	0.0	28.21	0.003975
is_nota_correct	1	3	33.33	0.0	0.0	6.76	0.002239	66.67	0.0	0.0	9.26	0.000395
meta-question_id	1	3	33.33	0.0	0.0	7.0	0.003822	33.33	0.0	0.0	7.3	0.000868
meta-question_id	3	3	0.0	0.0	0.0	8.14	0.003702	0.0	0.0	0.0	7.31	0.000858
meta-question_id	5	3	33.33	0.0	0.0	10.51	0.003856	33.33	0.0	0.0	7.24	0.000852
meta-question_id	7	3	0.0	0.0	0.0	33.97	0.004334	0.0	0.0	0.0	8.22	0.000924
meta-question_id	9	3	33.33	0.0	0.0	7.87	0.004039	33.33	0.0	0.0	7.41	0.000868
category	harmony	3	33.33	0.0	0.0	7.87	0.004039	33.33	0.0	0.0	7.41	0.000868
category	pitch	6	16.67	0.0	0.0	15.14	0.007524	16.67	0.0	0.0	14.6	0.001727
category	rhythm	6	16.67	0.0	0.0	44.48	0.00819	16.67	0.0	0.0	15.46	0.001775
subcategory	harmonic-recognition	3	33.33	0.0	0.0	7.87	0.004039	33.33	0.0	0.0	7.41	0.000868
subcategory	interval-recognition	3	0.0	0.0	0.0	8.14	0.003702	0.0	0.0	0.0	7.31	0.000858
subcategory	pitch-recognition	3	33.33	0.0	0.0	7.0	0.003822	33.33	0.0	0.0	7.3	0.000868
subcategory	proportion-recognition	3	0.0	0.0	0.0	33.97	0.004334	0.0	0.0	0.0	8.22	0.000924
subcategory	rhythmic-recognition	3	33.33	0.0	0.0	10.51	0.003856	33.33	0.0	0.0	7.24	0.000852
skill	interval recognition	3	0.0	0.0	0.0	8.14	0.003702	0.0	0.0	0.0	7.31	0.000858
skill	note length	3	33.33	0.0	0.0	10.51	0.003856	33.33	0.0	0.0	7.24	0.000852
skill	pitch recognition	3	33.33	0.0	0.0	7.0	0.003822	33.33	0.0	0.0	7.3	0.000868
skill	rhythm pattern	3	0.0	0.0	0.0	33.97	0.004334	0.0	0.0	0.0	8.22	0.000924
skill	tonality recognition	3	33.33	0.0	0.0	7.87	0.004039	33.33	0.0	0.0	7.41	0.000868
rel/abs	absolute	6	33.33	0.0	0.0	17.51	0.007677	33.33	0.0	0.0	14.54	0.00172
rel/abs	relative	9	11.11	0.0	0.0	49.97	0.012076	11.11	0.0	0.0	22.93	0.00265
specification	harmony-relative	3	33.33	0.0	0.0	7.87	0.004039	33.33	0.0	0.0	7.41	0.000868
specification	pitch-absolute	3	33.33	0.0	0.0	7.0	0.003822	33.33	0.0	0.0	7.3	0.000868
specification	pitch-relative	3	0.0	0.0	0.0	8.14	0.003702	0.0	0.0	0.0	7.31	0.000858
specification	rhythm-absolute	3	33.33	0.0	0.0	10.51	0.003856	33.33	0.0	0.0	7.24	0.000852
specification	rhythm-relative	3	0.0	0.0	0.0	33.97	0.004334	0.0	0.0	0.0	8.22	0.000924
