Model	Criterion_Type	Criterion_Value	Total_Items	Correct_Items	Incorrect_Items	Unparsable_Items	Model_Error_Items	Accuracy_Percent	Unparsable_Percent	Model_Error_Percent	Total_Time_s	Total_Price
google/gemini-3.1-flash-lite-preview	OVERALL	ALL	113	47	66	0	0	41.59	0.0	0.0	408.38	0.332546
google/gemini-3.1-flash-lite-preview	submodality	audio.mastermix.wav	38	12	26	0	0	31.58	0.0	0.0	115.03	0.026069
google/gemini-3.1-flash-lite-preview	submodality	symbolic.musicxml	37	20	17	0	0	54.05	0.0	0.0	147.19	0.272114
google/gemini-3.1-flash-lite-preview	submodality	visual.short.png	38	15	23	0	0	39.47	0.0	0.0	146.16	0.034363
google/gemini-3.1-flash-lite-preview	piece_id	Anonymous_AusMeinesHerzensGrunde	7	2	5	0	0	28.57	0.0	0.0	19.19	0.021115
google/gemini-3.1-flash-lite-preview	piece_id	Bach_IchStehAnDeinerKrippe	11	7	4	0	0	63.64	0.0	0.0	26.63	0.033943
google/gemini-3.1-flash-lite-preview	piece_id	Crueger_AufAufMeinHerzMitFreuden	25	13	12	0	0	52.0	0.0	0.0	92.22	0.087125
google/gemini-3.1-flash-lite-preview	piece_id	Drese_JesuGehVoran	6	0	6	0	0	0.0	0.0	0.0	17.32	0.014286
google/gemini-3.1-flash-lite-preview	piece_id	Gesius_BefiehlDuDeineWege	7	4	3	0	0	57.14	0.0	0.0	32.07	0.018462
google/gemini-3.1-flash-lite-preview	piece_id	Gesius_DuFriedensfuerstHerrJesuChrist	8	3	5	0	0	37.5	0.0	0.0	26.56	0.018287
google/gemini-3.1-flash-lite-preview	piece_id	Jan_DuGrosserSchmerzensmann	22	10	12	0	0	45.45	0.0	0.0	86.55	0.074615
google/gemini-3.1-flash-lite-preview	piece_id	Telemann_DerLiebenSonneLichtUndPracht	13	2	11	0	0	15.38	0.0	0.0	50.09	0.039978
google/gemini-3.1-flash-lite-preview	piece_id	Vulpius_ChristusDerIstMeinLeben	7	4	3	0	0	57.14	0.0	0.0	28.83	0.012335
google/gemini-3.1-flash-lite-preview	piece_id	Vulpius_DieHelleSonnLeuchtJetztHerfuer	7	2	5	0	0	28.57	0.0	0.0	28.93	0.012401
google/gemini-3.1-flash-lite-preview	is_nota_correct	0	90	35	55	0	0	38.89	0.0	0.0	324.68	0.263348
google/gemini-3.1-flash-lite-preview	is_nota_correct	1	23	12	11	0	0	52.17	0.0	0.0	83.7	0.069198
google/gemini-3.1-flash-lite-preview	meta-question_id	0	13	5	8	0	0	38.46	0.0	0.0	43.61	0.038839
google/gemini-3.1-flash-lite-preview	meta-question_id	1	8	2	6	0	0	25.0	0.0	0.0	39.76	0.029184
google/gemini-3.1-flash-lite-preview	meta-question_id	2	12	5	7	0	0	41.67	0.0	0.0	43.68	0.037852
google/gemini-3.1-flash-lite-preview	meta-question_id	3	7	6	1	0	0	85.71	0.0	0.0	24.65	0.021005
google/gemini-3.1-flash-lite-preview	meta-question_id	4	18	3	15	0	0	16.67	0.0	0.0	52.43	0.045745
google/gemini-3.1-flash-lite-preview	meta-question_id	5	9	4	5	0	0	44.44	0.0	0.0	21.01	0.024414
google/gemini-3.1-flash-lite-preview	meta-question_id	6	7	1	6	0	0	14.29	0.0	0.0	25.93	0.027109
google/gemini-3.1-flash-lite-preview	meta-question_id	7	11	3	8	0	0	27.27	0.0	0.0	44.06	0.024787
google/gemini-3.1-flash-lite-preview	meta-question_id	8	21	15	6	0	0	71.43	0.0	0.0	85.55	0.05523
google/gemini-3.1-flash-lite-preview	meta-question_id	9	7	3	4	0	0	42.86	0.0	0.0	27.71	0.028382
google/gemini-3.1-flash-lite-preview	category	harmony	39	21	18	0	0	53.85	0.0	0.0	157.32	0.108399
google/gemini-3.1-flash-lite-preview	category	pitch	40	18	22	0	0	45.0	0.0	0.0	151.69	0.126879
google/gemini-3.1-flash-lite-preview	category	rhythm	34	8	26	0	0	23.53	0.0	0.0	99.37	0.097269
google/gemini-3.1-flash-lite-preview	subcategory	harmony-absolute	21	15	6	0	0	71.43	0.0	0.0	85.55	0.05523
google/gemini-3.1-flash-lite-preview	subcategory	harmony-relative	18	6	12	0	0	33.33	0.0	0.0	71.77	0.053169
google/gemini-3.1-flash-lite-preview	subcategory	pitch-absolute	21	7	14	0	0	33.33	0.0	0.0	83.36	0.068022
google/gemini-3.1-flash-lite-preview	subcategory	pitch-relative	19	11	8	0	0	57.89	0.0	0.0	68.33	0.058857
google/gemini-3.1-flash-lite-preview	subcategory	rhythm-absolute	18	3	15	0	0	16.67	0.0	0.0	52.43	0.045745
google/gemini-3.1-flash-lite-preview	subcategory	rhythm-relative	16	5	11	0	0	31.25	0.0	0.0	46.94	0.051523
google/gemini-3.1-flash-lite-preview	skill	cadence recognition	7	3	4	0	0	42.86	0.0	0.0	27.71	0.028382
google/gemini-3.1-flash-lite-preview	skill	chord recognition	21	15	6	0	0	71.43	0.0	0.0	85.55	0.05523
google/gemini-3.1-flash-lite-preview	skill	interval recognition	12	5	7	0	0	41.67	0.0	0.0	43.68	0.037852
google/gemini-3.1-flash-lite-preview	skill	interval statistics	7	6	1	0	0	85.71	0.0	0.0	24.65	0.021005
google/gemini-3.1-flash-lite-preview	skill	note length	18	3	15	0	0	16.67	0.0	0.0	52.43	0.045745
google/gemini-3.1-flash-lite-preview	skill	pitch recognition	13	5	8	0	0	38.46	0.0	0.0	43.61	0.038839
google/gemini-3.1-flash-lite-preview	skill	pitch statistics	8	2	6	0	0	25.0	0.0	0.0	39.76	0.029184
google/gemini-3.1-flash-lite-preview	skill	rhythm pattern	7	1	6	0	0	14.29	0.0	0.0	25.93	0.027109
google/gemini-3.1-flash-lite-preview	skill	time signature	9	4	5	0	0	44.44	0.0	0.0	21.01	0.024414
google/gemini-3.1-flash-lite-preview	skill	tonality recognition	11	3	8	0	0	27.27	0.0	0.0	44.06	0.024787
google/gemini-3.1-flash-lite-preview	rel/abs	absolute	60	25	35	0	0	41.67	0.0	0.0	221.34	0.168998
google/gemini-3.1-flash-lite-preview	rel/abs	relative	53	22	31	0	0	41.51	0.0	0.0	187.04	0.163549
