Criterion_Type	Criterion_Value	Total_Items	google_gemini-3.1-flash-lite-preview_Accuracy_Percent	google_gemini-3.1-flash-lite-preview_Unparsable_Percent	google_gemini-3.1-flash-lite-preview_Model_Error_Percent	google_gemini-3.1-flash-lite-preview_Total_Time_s	google_gemini-3.1-flash-lite-preview_Total_Price	google_gemini-2.0-flash-lite-001_Accuracy_Percent	google_gemini-2.0-flash-lite-001_Unparsable_Percent	google_gemini-2.0-flash-lite-001_Model_Error_Percent	google_gemini-2.0-flash-lite-001_Total_Time_s	google_gemini-2.0-flash-lite-001_Total_Price
OVERALL	ALL	1500	30.13	0.57	0.1	5833.43	0.809117	21.0	13.0	0.0	3930.92	0.13973
submodality	audio.mastermix.wav	500	26.2	0.54	0.0	1741.01	0.208719	20.2	5.26	0.0	1153.73	0.039259
submodality	symbolic.abc.txt	500	29.6	0.85	0.28	2019.26	0.291259	20.8	22.98	0.0	1544.88	0.057472
submodality	visual.short.png	500	34.6	0.31	0.0	2073.16	0.309139	22.0	10.77	0.0	1232.31	0.043
piece_id	Anonymous_AusMeinesHerzensGrunde	162	30.86	0.0	0.0	557.94	0.089561	20.99	16.41	0.0	389.28	0.013921
piece_id	Bach_IchStehAnDeinerKrippe	165	35.15	0.93	0.0	581.34	0.08986	23.03	11.81	0.0	442.5	0.015979
piece_id	Crueger_AufAufMeinHerzMitFreuden	189	26.98	0.72	0.0	678.68	0.099724	22.75	13.7	0.0	506.72	0.018142
piece_id	Drese_JesuGehVoran	141	32.62	1.05	0.0	544.7	0.074709	19.15	9.65	0.0	372.56	0.013044
piece_id	Gesius_BefiehlDuDeineWege	138	31.88	0.0	0.0	511.71	0.076559	18.84	16.07	0.0	325.11	0.010907
piece_id	Gesius_DuFriedensfuerstHerrJesuChrist	141	21.99	0.91	0.0	556.92	0.075516	21.28	11.71	0.0	356.97	0.012926
piece_id	Jan_DuGrosserSchmerzensmann	144	26.39	0.0	0.0	586.82	0.078102	16.67	9.17	0.0	392.01	0.013787
piece_id	Telemann_DerLiebenSonneLichtUndPracht	141	34.75	1.09	0.0	626.36	0.077917	21.99	14.55	0.0	355.25	0.012467
