Criterion_Type	Criterion_Value	Total_Items	google_gemini-3.1-flash-lite-preview_Accuracy_Percent	google_gemini-3.1-flash-lite-preview_Unparsable_Percent	google_gemini-3.1-flash-lite-preview_Model_Error_Percent	google_gemini-3.1-flash-lite-preview_Total_Time_s	google_gemini-3.1-flash-lite-preview_Total_Price	Qwen_Qwen3-Omni-30B-A3B-Thinking_Accuracy_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Unparsable_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Model_Error_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Total_Time_s	Qwen_Qwen3-Omni-30B-A3B-Thinking_Total_Price	google_gemini-2.0-flash-lite-001_Accuracy_Percent	google_gemini-2.0-flash-lite-001_Unparsable_Percent	google_gemini-2.0-flash-lite-001_Model_Error_Percent	google_gemini-2.0-flash-lite-001_Total_Time_s	google_gemini-2.0-flash-lite-001_Total_Price
OVERALL	ALL	75	33.33	0.0	0.0	191.03	0.038305	16.0	0.0	0.0	999.9	0.0	18.67	6.56	0.0	205.29	0.006841
submodality	audio.mastermix.wav	25	40.0	0.0	0.0	57.77	0.010566	12.0	0.0	0.0	144.99	0.0	16.0	0.0	0.0	69.82	0.002346
submodality	symbolic.abc.txt	25	28.0	0.0	0.0	70.95	0.013131	20.0	0.0	0.0	532.59	0.0	28.0	16.67	0.0	72.52	0.002425
submodality	visual.short.png	25	32.0	0.0	0.0	62.31	0.014607	16.0	0.0	0.0	322.32	0.0	12.0	4.55	0.0	62.95	0.00207
piece_id	Anonymous_AusMeinesHerzensGrunde	15	40.0	0.0	0.0	36.71	0.007579	13.33	0.0	0.0	269.9	0.0	33.33	0.0	0.0	50.22	0.001805
piece_id	Bach_IchStehAnDeinerKrippe	6	0.0	0.0	0.0	15.54	0.003205	16.67	0.0	0.0	51.15	0.0	16.67	20.0	0.0	13.29	0.00039
piece_id	Crueger_AufAufMeinHerzMitFreuden	9	22.22	0.0	0.0	23.19	0.004815	11.11	0.0	0.0	130.28	0.0	11.11	0.0	0.0	22.94	0.00075
piece_id	Gesius_BefiehlDuDeineWege	12	50.0	0.0	0.0	28.08	0.005285	25.0	0.0	0.0	142.33	0.0	33.33	0.0	0.0	27.87	0.000899
piece_id	Jan_DuGrosserSchmerzensmann	12	25.0	0.0	0.0	30.52	0.005714	8.33	0.0	0.0	113.74	0.0	16.67	20.0	0.0	35.04	0.001085
piece_id	Telemann_DerLiebenSonneLichtUndPracht	6	50.0	0.0	0.0	14.78	0.003202	16.67	0.0	0.0	57.26	0.0	16.67	20.0	0.0	17.19	0.000592
piece_id	Vulpius_ChristusDerIstMeinLeben	3	33.33	0.0	0.0	6.58	0.001355	0.0	0.0	0.0	36.9	0.0	0.0	0.0	0.0	8.87	0.000322
piece_id	Vulpius_DieHelleSonnLeuchtJetztHerfuer	12	33.33	0.0	0.0	35.64	0.007151	25.0	0.0	0.0	198.35	0.0	0.0	0.0	0.0	29.88	0.000998
is_nota_correct	0	60	40.0	0.0	0.0	148.18	0.030653	11.67	0.0	0.0	662.0	0.0	16.67	6.0	0.0	161.6	0.005399
is_nota_correct	1	15	6.67	0.0	0.0	42.86	0.007652	33.33	0.0	0.0	337.9	0.0	26.67	9.09	0.0	43.7	0.001441
meta-question_id	1	9	33.33	0.0	0.0	22.14	0.004124	33.33	0.0	0.0	101.58	0.0	22.22	0.0	0.0	19.22	0.000614
meta-question_id	10	6	50.0	0.0	0.0	15.27	0.002929	16.67	0.0	0.0	63.93	0.0	0.0	50.0	0.0	14.14	0.000448
meta-question_id	11	3	100.0	0.0	0.0	7.2	0.001671	0.0	0.0	0.0	25.92	0.0	33.33	0.0	0.0	10.41	0.000432
meta-question_id	2	6	0.0	0.0	0.0	14.33	0.002713	16.67	0.0	0.0	187.98	0.0	16.67	0.0	0.0	19.6	0.000662
meta-question_id	3	9	22.22	0.0	0.0	23.84	0.005177	22.22	0.0	0.0	86.67	0.0	11.11	12.5	0.0	23.72	0.000758
meta-question_id	4	6	50.0	0.0	0.0	13.81	0.002943	16.67	0.0	0.0	87.3	0.0	33.33	0.0	0.0	14.61	0.000414
meta-question_id	5	9	55.56	0.0	0.0	20.75	0.004359	0.0	0.0	0.0	95.28	0.0	11.11	0.0	0.0	24.43	0.000859
meta-question_id	6	6	0.0	0.0	0.0	15.6	0.002972	0.0	0.0	0.0	41.98	0.0	16.67	0.0	0.0	21.06	0.000686
meta-question_id	7	9	44.44	0.0	0.0	27.06	0.005687	22.22	0.0	0.0	149.49	0.0	11.11	0.0	0.0	26.98	0.000919
meta-question_id	8	6	0.0	0.0	0.0	16.44	0.003056	0.0	0.0	0.0	102.49	0.0	0.0	0.0	0.0	12.27	0.000402
meta-question_id	9	6	33.33	0.0	0.0	14.6	0.002674	33.33	0.0	0.0	57.27	0.0	66.67	0.0	0.0	18.85	0.000648
category	harmony	15	53.33	0.0	0.0	37.06	0.007274	20.0	0.0	0.0	147.12	0.0	33.33	30.0	0.0	43.4	0.001528
category	pitch	30	26.67	0.0	0.0	74.12	0.014957	23.33	0.0	0.0	463.52	0.0	20.0	4.17	0.0	77.15	0.002447
category	rhythm	30	30.0	0.0	0.0	79.85	0.016074	6.67	0.0	0.0	389.25	0.0	10.0	0.0	0.0	84.75	0.002865
subcategory	harmonic-recognition	15	53.33	0.0	0.0	37.06	0.007274	20.0	0.0	0.0	147.12	0.0	33.33	30.0	0.0	43.4	0.001528
subcategory	interval-recognition	15	33.33	0.0	0.0	37.66	0.008121	20.0	0.0	0.0	173.96	0.0	20.0	8.33	0.0	38.33	0.001171
subcategory	pitch-recognition	15	20.0	0.0	0.0	36.46	0.006836	26.67	0.0	0.0	289.56	0.0	20.0	0.0	0.0	38.82	0.001276
subcategory	proportion-recognition	15	26.67	0.0	0.0	43.49	0.008743	13.33	0.0	0.0	251.98	0.0	6.67	0.0	0.0	39.26	0.00132
subcategory	rhythmic-recognition	15	33.33	0.0	0.0	36.36	0.007331	0.0	0.0	0.0	137.27	0.0	13.33	0.0	0.0	45.49	0.001545
skill	cadence recognition	3	100.0	0.0	0.0	7.2	0.001671	0.0	0.0	0.0	25.92	0.0	33.33	0.0	0.0	10.41	0.000432
skill	chord recognition	6	50.0	0.0	0.0	15.27	0.002929	16.67	0.0	0.0	63.93	0.0	0.0	50.0	0.0	14.14	0.000448
skill	interval recognition	9	22.22	0.0	0.0	23.84	0.005177	22.22	0.0	0.0	86.67	0.0	11.11	12.5	0.0	23.72	0.000758
skill	interval statistics	6	50.0	0.0	0.0	13.81	0.002943	16.67	0.0	0.0	87.3	0.0	33.33	0.0	0.0	14.61	0.000414
skill	note length	9	55.56	0.0	0.0	20.75	0.004359	0.0	0.0	0.0	95.28	0.0	11.11	0.0	0.0	24.43	0.000859
skill	note length statistics	6	0.0	0.0	0.0	15.6	0.002972	0.0	0.0	0.0	41.98	0.0	16.67	0.0	0.0	21.06	0.000686
skill	pitch recognition	9	33.33	0.0	0.0	22.14	0.004124	33.33	0.0	0.0	101.58	0.0	22.22	0.0	0.0	19.22	0.000614
skill	pitch statistics	6	0.0	0.0	0.0	14.33	0.002713	16.67	0.0	0.0	187.98	0.0	16.67	0.0	0.0	19.6	0.000662
skill	rhythm pattern	9	44.44	0.0	0.0	27.06	0.005687	22.22	0.0	0.0	149.49	0.0	11.11	0.0	0.0	26.98	0.000919
skill	rhythm pattern statistics	6	0.0	0.0	0.0	16.44	0.003056	0.0	0.0	0.0	102.49	0.0	0.0	0.0	0.0	12.27	0.000402
skill	tonality recognition	6	33.33	0.0	0.0	14.6	0.002674	33.33	0.0	0.0	57.27	0.0	66.67	0.0	0.0	18.85	0.000648
rel/abs	absolute	36	30.56	0.0	0.0	88.09	0.017096	13.89	0.0	0.0	490.76	0.0	13.89	9.68	0.0	98.45	0.003269
rel/abs	relative	39	35.9	0.0	0.0	102.94	0.021209	17.95	0.0	0.0	509.14	0.0	23.08	3.33	0.0	106.84	0.003572
specification	harmony-absolute	6	50.0	0.0	0.0	15.27	0.002929	16.67	0.0	0.0	63.93	0.0	0.0	50.0	0.0	14.14	0.000448
specification	harmony-relative	9	55.56	0.0	0.0	21.79	0.004345	22.22	0.0	0.0	83.19	0.0	55.56	0.0	0.0	29.26	0.00108
specification	pitch-absolute	15	20.0	0.0	0.0	36.46	0.006836	26.67	0.0	0.0	289.56	0.0	20.0	0.0	0.0	38.82	0.001276
specification	pitch-relative	15	33.33	0.0	0.0	37.66	0.008121	20.0	0.0	0.0	173.96	0.0	20.0	8.33	0.0	38.33	0.001171
specification	rhythm-absolute	15	33.33	0.0	0.0	36.36	0.007331	0.0	0.0	0.0	137.27	0.0	13.33	0.0	0.0	45.49	0.001545
specification	rhythm-relative	15	26.67	0.0	0.0	43.49	0.008743	13.33	0.0	0.0	251.98	0.0	6.67	0.0	0.0	39.26	0.00132
