Model	Criterion_Type	Criterion_Value	Total_Items	Correct_Items	Incorrect_Items	Unparsable_Items	Model_Error_Items	Accuracy_Percent	Unparsable_Percent	Model_Error_Percent	Total_Time_s	Total_Price
white-noise-google/gemini-3.1-flash-lite-preview	OVERALL	ALL	15	5	10	0	0	33.33	0.0	0.0	56.27	0.019646
white-noise-google/gemini-3.1-flash-lite-preview	submodality	audio.mastermix.wav	5	1	4	0	0	20.0	0.0	0.0	13.5	0.00461
white-noise-google/gemini-3.1-flash-lite-preview	submodality	symbolic.abc.txt	5	2	3	0	0	40.0	0.0	0.0	32.37	0.012939
white-noise-google/gemini-3.1-flash-lite-preview	submodality	visual.short.png	5	2	3	0	0	40.0	0.0	0.0	10.4	0.002097
white-noise-google/gemini-3.1-flash-lite-preview	piece_id	Gesius_DuFriedensfuerstHerrJesuChrist	3	2	1	0	0	66.67	0.0	0.0	8.85	0.003832
white-noise-google/gemini-3.1-flash-lite-preview	piece_id	Telemann_DerLiebenSonneLichtUndPracht	6	2	4	0	0	33.33	0.0	0.0	17.36	0.008021
white-noise-google/gemini-3.1-flash-lite-preview	piece_id	Vulpius_DieHelleSonnLeuchtJetztHerfuer	6	1	5	0	0	16.67	0.0	0.0	30.06	0.007792
white-noise-google/gemini-3.1-flash-lite-preview	is_nota_correct	0	12	2	10	0	0	16.67	0.0	0.0	45.35	0.016443
white-noise-google/gemini-3.1-flash-lite-preview	is_nota_correct	1	3	3	0	0	0	100.0	0.0	0.0	10.92	0.003202
white-noise-google/gemini-3.1-flash-lite-preview	meta-question_id	1	3	1	2	0	0	33.33	0.0	0.0	8.29	0.003915
white-noise-google/gemini-3.1-flash-lite-preview	meta-question_id	3	3	0	3	0	0	0.0	0.0	0.0	20.3	0.004053
white-noise-google/gemini-3.1-flash-lite-preview	meta-question_id	5	3	1	2	0	0	33.33	0.0	0.0	9.07	0.004106
white-noise-google/gemini-3.1-flash-lite-preview	meta-question_id	7	3	2	1	0	0	66.67	0.0	0.0	8.85	0.003832
white-noise-google/gemini-3.1-flash-lite-preview	meta-question_id	9	3	1	2	0	0	33.33	0.0	0.0	9.76	0.003739
white-noise-google/gemini-3.1-flash-lite-preview	category	harmony	3	1	2	0	0	33.33	0.0	0.0	9.76	0.003739
white-noise-google/gemini-3.1-flash-lite-preview	category	pitch	6	1	5	0	0	16.67	0.0	0.0	28.59	0.007969
white-noise-google/gemini-3.1-flash-lite-preview	category	rhythm	6	3	3	0	0	50.0	0.0	0.0	17.92	0.007938
white-noise-google/gemini-3.1-flash-lite-preview	subcategory	harmonic-recognition	3	1	2	0	0	33.33	0.0	0.0	9.76	0.003739
white-noise-google/gemini-3.1-flash-lite-preview	subcategory	interval-recognition	3	0	3	0	0	0.0	0.0	0.0	20.3	0.004053
white-noise-google/gemini-3.1-flash-lite-preview	subcategory	pitch-recognition	3	1	2	0	0	33.33	0.0	0.0	8.29	0.003915
white-noise-google/gemini-3.1-flash-lite-preview	subcategory	proportion-recognition	3	2	1	0	0	66.67	0.0	0.0	8.85	0.003832
white-noise-google/gemini-3.1-flash-lite-preview	subcategory	rhythmic-recognition	3	1	2	0	0	33.33	0.0	0.0	9.07	0.004106
white-noise-google/gemini-3.1-flash-lite-preview	skill	interval recognition	3	0	3	0	0	0.0	0.0	0.0	20.3	0.004053
white-noise-google/gemini-3.1-flash-lite-preview	skill	note length	3	1	2	0	0	33.33	0.0	0.0	9.07	0.004106
white-noise-google/gemini-3.1-flash-lite-preview	skill	pitch recognition	3	1	2	0	0	33.33	0.0	0.0	8.29	0.003915
white-noise-google/gemini-3.1-flash-lite-preview	skill	rhythm pattern	3	2	1	0	0	66.67	0.0	0.0	8.85	0.003832
white-noise-google/gemini-3.1-flash-lite-preview	skill	tonality recognition	3	1	2	0	0	33.33	0.0	0.0	9.76	0.003739
white-noise-google/gemini-3.1-flash-lite-preview	rel/abs	absolute	6	2	4	0	0	33.33	0.0	0.0	17.36	0.008021
white-noise-google/gemini-3.1-flash-lite-preview	rel/abs	relative	9	3	6	0	0	33.33	0.0	0.0	38.91	0.011625
white-noise-google/gemini-3.1-flash-lite-preview	specification	harmony-relative	3	1	2	0	0	33.33	0.0	0.0	9.76	0.003739
white-noise-google/gemini-3.1-flash-lite-preview	specification	pitch-absolute	3	1	2	0	0	33.33	0.0	0.0	8.29	0.003915
white-noise-google/gemini-3.1-flash-lite-preview	specification	pitch-relative	3	0	3	0	0	0.0	0.0	0.0	20.3	0.004053
white-noise-google/gemini-3.1-flash-lite-preview	specification	rhythm-absolute	3	1	2	0	0	33.33	0.0	0.0	9.07	0.004106
white-noise-google/gemini-3.1-flash-lite-preview	specification	rhythm-relative	3	2	1	0	0	66.67	0.0	0.0	8.85	0.003832
