Criterion_Type	Criterion_Value	Total_Items	google_gemini-3.1-flash-lite-preview_Accuracy_Percent	google_gemini-3.1-flash-lite-preview_Unparsable_Percent	google_gemini-3.1-flash-lite-preview_Model_Error_Percent	google_gemini-3.1-flash-lite-preview_Total_Time_s	google_gemini-3.1-flash-lite-preview_Total_Price	aggregate-mistral_Accuracy_Percent	aggregate-mistral_Unparsable_Percent	aggregate-mistral_Model_Error_Percent	aggregate-mistral_Total_Time_s	aggregate-mistral_Total_Price	Qwen_Qwen3-Omni-30B-A3B-Thinking_Accuracy_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Unparsable_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Model_Error_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Total_Time_s	Qwen_Qwen3-Omni-30B-A3B-Thinking_Total_Price	google_gemini-2.0-flash-lite-001_Accuracy_Percent	google_gemini-2.0-flash-lite-001_Unparsable_Percent	google_gemini-2.0-flash-lite-001_Model_Error_Percent	google_gemini-2.0-flash-lite-001_Total_Time_s	google_gemini-2.0-flash-lite-001_Total_Price	google_gemini-2.5-flash-lite_Accuracy_Percent	google_gemini-2.5-flash-lite_Unparsable_Percent	google_gemini-2.5-flash-lite_Model_Error_Percent	google_gemini-2.5-flash-lite_Total_Time_s	google_gemini-2.5-flash-lite_Total_Price	aggregate-gpt-4o_Accuracy_Percent	aggregate-gpt-4o_Unparsable_Percent	aggregate-gpt-4o_Model_Error_Percent	aggregate-gpt-4o_Total_Time_s	aggregate-gpt-4o_Total_Price
OVERALL	ALL	15	33.33	0.0	0.0	54.98	0.01359	26.67	0.0	0.0	202.8	0.026904	40.0	0.0	0.0	225.37	0.0	33.33	0.0	0.0	45.04	0.001928	60.0	0.0	0.0	185.44	0.025003	33.33	0.0	0.0	55.82	0.134295
submodality	audio.mastermix.wav	5	0.0	0.0	0.0	17.6	0.003492	40.0	0.0	0.0	38.76	0.022682	20.0	0.0	0.0	40.85	0.0	0.0	0.0	0.0	19.67	0.000566	60.0	0.0	0.0	47.86	0.006058	20.0	0.0	0.0	24.97	0.097072
submodality	symbolic.abc.txt	5	60.0	0.0	0.0	18.36	0.005452	0.0	0.0	0.0	29.41	0.000774	40.0	0.0	0.0	150.38	0.0	40.0	0.0	0.0	14.16	0.000758	100.0	0.0	0.0	60.25	0.00868	60.0	0.0	0.0	19.02	0.027435
submodality	visual.short.png	5	40.0	0.0	0.0	19.02	0.004646	40.0	0.0	0.0	134.63	0.003448	60.0	0.0	0.0	34.15	0.0	60.0	0.0	0.0	11.2	0.000604	20.0	0.0	0.0	77.33	0.010265	20.0	0.0	0.0	11.83	0.009787
piece_id	Bach_IchStehAnDeinerKrippe	3	0.0	0.0	0.0	11.25	0.002158	0.0	0.0	0.0	10.4	0.004706	0.0	0.0	0.0	10.92	0.0	33.33	0.0	0.0	8.57	0.000327	66.67	0.0	0.0	33.6	0.004085	0.0	0.0	0.0	12.03	0.025763
piece_id	Gesius_BefiehlDuDeineWege	6	50.0	0.0	0.0	20.19	0.005506	16.67	0.0	0.0	73.0	0.010987	33.33	0.0	0.0	135.14	0.0	33.33	0.0	0.0	18.31	0.000816	66.67	0.0	0.0	102.02	0.014495	33.33	0.0	0.0	22.55	0.057955
piece_id	Telemann_DerLiebenSonneLichtUndPracht	3	0.0	0.0	0.0	13.6	0.003296	66.67	0.0	0.0	29.38	0.006292	66.67	0.0	0.0	29.81	0.0	66.67	0.0	0.0	10.56	0.000477	66.67	0.0	0.0	32.98	0.004639	66.67	0.0	0.0	12.59	0.032703
piece_id	Vulpius_ChristusDerIstMeinLeben	3	66.67	0.0	0.0	9.94	0.002631	33.33	0.0	0.0	90.02	0.004919	66.67	0.0	0.0	49.51	0.0	0.0	0.0	0.0	7.6	0.000308	33.33	0.0	0.0	16.84	0.001784	33.33	0.0	0.0	8.64	0.017875
is_nota_correct	0	12	41.67	0.0	0.0	42.67	0.010756	25.0	0.0	0.0	171.91	0.019336	33.33	0.0	0.0	191.56	0.0	33.33	0.0	0.0	32.55	0.001489	66.67	0.0	0.0	137.68	0.018338	33.33	0.0	0.0	43.72	0.096322
is_nota_correct	1	3	0.0	0.0	0.0	12.31	0.002834	33.33	0.0	0.0	30.9	0.007569	66.67	0.0	0.0	33.82	0.0	33.33	0.0	0.0	12.49	0.000439	33.33	0.0	0.0	47.76	0.006665	33.33	0.0	0.0	12.1	0.037972
