Criterion_Type	Criterion_Value	Total_Items	google_gemini-3.1-flash-lite-preview_Accuracy_Percent	google_gemini-3.1-flash-lite-preview_Unparsable_Percent	google_gemini-3.1-flash-lite-preview_Model_Error_Percent	google_gemini-3.1-flash-lite-preview_Total_Time_s	google_gemini-3.1-flash-lite-preview_Total_Price	google_gemini-2.0-flash-lite-001_Accuracy_Percent	google_gemini-2.0-flash-lite-001_Unparsable_Percent	google_gemini-2.0-flash-lite-001_Model_Error_Percent	google_gemini-2.0-flash-lite-001_Total_Time_s	google_gemini-2.0-flash-lite-001_Total_Price
OVERALL	ALL	300	27.33	0.46	0.0	1328.04	0.379079	31.0	1.45	0.0	1028.05	0.08831
submodality	audio.mastermix.wav	100	31.0	0.0	0.0	487.22	0.089245	31.0	2.9	0.0	432.91	0.013441
submodality	symbolic.abc.txt	100	24.0	1.32	0.0	491.19	0.244111	33.0	0.0	0.0	314.56	0.062896
submodality	visual.short.png	100	27.0	0.0	0.0	349.63	0.045722	29.0	1.41	0.0	280.58	0.011973
piece_id	Anonymous_AusMeinesHerzensGrunde	45	33.33	0.0	0.0	220.28	0.055141	35.56	0.0	0.0	156.0	0.013151
piece_id	Bach_IchStehAnDeinerKrippe	39	10.26	0.0	0.0	165.48	0.049421	33.33	0.0	0.0	147.31	0.011627
piece_id	Crueger_AufAufMeinHerzMitFreuden	21	42.86	0.0	0.0	85.72	0.027207	38.1	0.0	0.0	70.21	0.006197
piece_id	Drese_JesuGehVoran	21	14.29	0.0	0.0	93.24	0.026725	28.57	6.67	0.0	57.68	0.006126
piece_id	Gesius_BefiehlDuDeineWege	33	42.42	0.0	0.0	103.54	0.041547	27.27	0.0	0.0	110.82	0.009779
piece_id	Gesius_DuFriedensfuerstHerrJesuChrist	12	33.33	0.0	0.0	51.37	0.015323	33.33	0.0	0.0	35.66	0.003551
piece_id	Jan_DuGrosserSchmerzensmann	39	20.51	3.23	0.0	205.23	0.047914	20.51	6.45	0.0	158.53	0.011358
piece_id	Telemann_DerLiebenSonneLichtUndPracht	27	18.52	0.0	0.0	113.73	0.035874	22.22	0.0	0.0	85.34	0.007877
piece_id	Vulpius_ChristusDerIstMeinLeben	18	61.11	0.0	0.0	65.98	0.022024	55.56	0.0	0.0	51.96	0.005318
piece_id	Vulpius_DieHelleSonnLeuchtJetztHerfuer	45	20.0	0.0	0.0	223.47	0.057903	28.89	0.0	0.0	154.55	0.013325
is_nota_correct	0	240	22.92	0.54	0.0	1051.74	0.305833	22.5	1.08	0.0	828.29	0.071206
is_nota_correct	1	60	45.0	0.0	0.0	276.3	0.073246	65.0	4.76	0.0	199.76	0.017104
meta-question_id	1	30	43.33	0.0	0.0	120.31	0.036196	23.33	0.0	0.0	107.57	0.008837
meta-question_id	10	21	23.81	0.0	0.0	80.41	0.026238	28.57	0.0	0.0	84.6	0.00617
meta-question_id	11	18	22.22	0.0	0.0	78.28	0.021617	27.78	0.0	0.0	49.94	0.00524
meta-question_id	2	30	23.33	0.0	0.0	180.91	0.039361	26.67	0.0	0.0	92.13	0.008874
meta-question_id	3	30	16.67	0.0	0.0	119.33	0.038122	26.67	4.55	0.0	106.31	0.009138
meta-question_id	4	30	36.67	0.0	0.0	137.33	0.037114	50.0	0.0	0.0	109.34	0.008731
meta-question_id	5	30	30.0	0.0	0.0	103.99	0.039285	20.0	0.0	0.0	105.54	0.008823
meta-question_id	6	30	36.67	0.0	0.0	139.96	0.038577	60.0	0.0	0.0	92.42	0.008759
meta-question_id	7	30	30.0	0.0	0.0	112.97	0.04021	33.33	5.0	0.0	97.43	0.009009
meta-question_id	8	30	6.67	3.57	0.0	162.02	0.036078	13.33	3.85	0.0	99.14	0.008742
meta-question_id	9	21	28.57	0.0	0.0	92.54	0.026283	28.57	0.0	0.0	83.65	0.005987
