Criterion_Type	Criterion_Value	Total_Items	google_gemini-3.1-flash-lite-preview_Accuracy_Percent	google_gemini-3.1-flash-lite-preview_Unparsable_Percent	google_gemini-3.1-flash-lite-preview_Model_Error_Percent	google_gemini-3.1-flash-lite-preview_Total_Time_s	google_gemini-3.1-flash-lite-preview_Total_Price	Qwen_Qwen3-Omni-30B-A3B-Thinking_Accuracy_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Unparsable_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Model_Error_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Total_Time_s	Qwen_Qwen3-Omni-30B-A3B-Thinking_Total_Price	google_gemini-2.0-flash-lite-001_Accuracy_Percent	google_gemini-2.0-flash-lite-001_Unparsable_Percent	google_gemini-2.0-flash-lite-001_Model_Error_Percent	google_gemini-2.0-flash-lite-001_Total_Time_s	google_gemini-2.0-flash-lite-001_Total_Price
OVERALL	ALL	150	25.33	0.0	0.0	387.93	0.079714	21.33	0.0	0.0	1780.8	0.0	19.33	12.4	0.0	409.88	0.014399
submodality	audio.mastermix.wav	50	18.0	0.0	0.0	116.88	0.020242	26.0	0.0	0.0	261.47	0.0	26.0	5.41	0.0	126.88	0.004251
submodality	symbolic.abc.txt	50	24.0	0.0	0.0	130.21	0.028509	16.0	0.0	0.0	895.73	0.0	22.0	23.08	0.0	160.51	0.005853
submodality	visual.short.png	50	34.0	0.0	0.0	140.84	0.030964	22.0	0.0	0.0	623.6	0.0	10.0	8.89	0.0	122.48	0.004295
piece_id	Anonymous_AusMeinesHerzensGrunde	12	25.0	0.0	0.0	33.66	0.006072	25.0	0.0	0.0	115.87	0.0	16.67	0.0	0.0	29.42	0.001015
piece_id	Bach_IchStehAnDeinerKrippe	18	33.33	0.0	0.0	50.45	0.010306	22.22	0.0	0.0	352.55	0.0	27.78	30.77	0.0	54.85	0.00204
piece_id	Crueger_AufAufMeinHerzMitFreuden	24	12.5	0.0	0.0	60.75	0.011959	29.17	0.0	0.0	271.87	0.0	12.5	4.76	0.0	66.11	0.002407
piece_id	Drese_JesuGehVoran	6	50.0	0.0	0.0	15.43	0.003094	50.0	0.0	0.0	100.09	0.0	16.67	0.0	0.0	15.25	0.0005
piece_id	Gesius_BefiehlDuDeineWege	24	33.33	0.0	0.0	61.14	0.013002	20.83	0.0	0.0	247.08	0.0	16.67	0.0	0.0	71.24	0.002548
piece_id	Gesius_DuFriedensfuerstHerrJesuChrist	15	13.33	0.0	0.0	43.51	0.007752	6.67	0.0	0.0	160.31	0.0	33.33	10.0	0.0	45.82	0.001614
