Model	Criterion_Type	Criterion_Value	Total_Items	Correct_Items	Incorrect_Items	Unparsable_Items	Model_Error_Items	Accuracy_Percent	Unparsable_Percent	Model_Error_Percent	Total_Time_s	Total_Price
aggregate-gpt-4o	OVERALL	ALL	150	55	95	2	0	36.67	2.11	0.0	577.07	1.273975
aggregate-gpt-4o	submodality	audio.mastermix.wav	50	15	35	0	0	30.0	0.0	0.0	228.2	0.858078
aggregate-gpt-4o	submodality	symbolic.abc.txt	50	21	29	0	0	42.0	0.0	0.0	216.18	0.307495
aggregate-gpt-4o	submodality	visual.short.png	50	19	31	2	0	38.0	6.45	0.0	132.69	0.108402
aggregate-gpt-4o	piece_id	Anonymous_AusMeinesHerzensGrunde	9	1	8	0	0	11.11	0.0	0.0	42.31	0.101522
aggregate-gpt-4o	piece_id	Bach_IchStehAnDeinerKrippe	18	9	9	0	0	50.0	0.0	0.0	81.24	0.170175
aggregate-gpt-4o	piece_id	Crueger_AufAufMeinHerzMitFreuden	27	16	11	0	0	59.26	0.0	0.0	113.62	0.277755
aggregate-gpt-4o	piece_id	Drese_JesuGehVoran	15	6	9	0	0	40.0	0.0	0.0	53.28	0.110877
aggregate-gpt-4o	piece_id	Gesius_BefiehlDuDeineWege	12	2	10	1	0	16.67	10.0	0.0	56.26	0.118388
aggregate-gpt-4o	piece_id	Gesius_DuFriedensfuerstHerrJesuChrist	6	2	4	0	0	33.33	0.0	0.0	22.83	0.04921
aggregate-gpt-4o	piece_id	Jan_DuGrosserSchmerzensmann	21	4	17	0	0	19.05	0.0	0.0	69.54	0.17429
aggregate-gpt-4o	piece_id	Telemann_DerLiebenSonneLichtUndPracht	6	1	5	1	0	16.67	20.0	0.0	24.93	0.065112
aggregate-gpt-4o	piece_id	Vulpius_ChristusDerIstMeinLeben	15	5	10	0	0	33.33	0.0	0.0	51.06	0.100282
aggregate-gpt-4o	piece_id	Vulpius_DieHelleSonnLeuchtJetztHerfuer	21	9	12	0	0	42.86	0.0	0.0	61.99	0.106362
aggregate-gpt-4o	is_nota_correct	0	120	49	71	2	0	40.83	2.82	0.0	456.16	1.048005
aggregate-gpt-4o	is_nota_correct	1	30	6	24	0	0	20.0	0.0	0.0	120.91	0.22597
aggregate-gpt-4o	meta-question_id	1	15	6	9	0	0	40.0	0.0	0.0	49.39	0.117985
aggregate-gpt-4o	meta-question_id	10	9	5	4	0	0	55.56	0.0	0.0	30.94	0.06744
aggregate-gpt-4o	meta-question_id	11	9	0	9	1	0	0.0	11.11	0.0	35.03	0.066892
aggregate-gpt-4o	meta-question_id	2	15	5	10	0	0	33.33	0.0	0.0	47.61	0.114433
aggregate-gpt-4o	meta-question_id	3	15	5	10	1	0	33.33	10.0	0.0	54.3	0.113237
aggregate-gpt-4o	meta-question_id	4	15	4	11	0	0	26.67	0.0	0.0	68.45	0.146958
aggregate-gpt-4o	meta-question_id	5	15	9	6	0	0	60.0	0.0	0.0	64.86	0.140027
aggregate-gpt-4o	meta-question_id	6	15	8	7	0	0	53.33	0.0	0.0	71.72	0.144565
aggregate-gpt-4o	meta-question_id	7	15	4	11	0	0	26.67	0.0	0.0	68.54	0.146053
aggregate-gpt-4o	meta-question_id	8	15	5	10	0	0	33.33	0.0	0.0	56.18	0.137322
aggregate-gpt-4o	meta-question_id	9	12	4	8	0	0	33.33	0.0	0.0	30.04	0.079062
aggregate-gpt-4o	category	harmony	30	9	21	1	0	30.0	4.76	0.0	96.01	0.213395
aggregate-gpt-4o	category	pitch	60	20	40	1	0	33.33	2.5	0.0	219.76	0.492612
aggregate-gpt-4o	category	rhythm	60	26	34	0	0	43.33	0.0	0.0	261.3	0.567967
aggregate-gpt-4o	subcategory	harmonic-recognition	30	9	21	1	0	30.0	4.76	0.0	96.01	0.213395
aggregate-gpt-4o	subcategory	interval-recognition	30	9	21	1	0	30.0	4.76	0.0	122.75	0.260195
aggregate-gpt-4o	subcategory	pitch-recognition	30	11	19	0	0	36.67	0.0	0.0	97.0	0.232418
aggregate-gpt-4o	subcategory	proportion-recognition	30	9	21	0	0	30.0	0.0	0.0	124.72	0.283375
aggregate-gpt-4o	subcategory	rhythmic-recognition	30	17	13	0	0	56.67	0.0	0.0	136.58	0.284592
aggregate-gpt-4o	skill	cadence recognition	9	0	9	1	0	0.0	11.11	0.0	35.03	0.066892
aggregate-gpt-4o	skill	chord recognition	9	5	4	0	0	55.56	0.0	0.0	30.94	0.06744
aggregate-gpt-4o	skill	interval recognition	15	5	10	1	0	33.33	10.0	0.0	54.3	0.113237
aggregate-gpt-4o	skill	interval statistics	15	4	11	0	0	26.67	0.0	0.0	68.45	0.146958
aggregate-gpt-4o	skill	note length	15	9	6	0	0	60.0	0.0	0.0	64.86	0.140027
aggregate-gpt-4o	skill	note length statistics	15	8	7	0	0	53.33	0.0	0.0	71.72	0.144565
aggregate-gpt-4o	skill	pitch recognition	15	6	9	0	0	40.0	0.0	0.0	49.39	0.117985
aggregate-gpt-4o	skill	pitch statistics	15	5	10	0	0	33.33	0.0	0.0	47.61	0.114433
aggregate-gpt-4o	skill	rhythm pattern	15	4	11	0	0	26.67	0.0	0.0	68.54	0.146053
aggregate-gpt-4o	skill	rhythm pattern statistics	15	5	10	0	0	33.33	0.0	0.0	56.18	0.137322
aggregate-gpt-4o	skill	tonality recognition	12	4	8	0	0	33.33	0.0	0.0	30.04	0.079062
aggregate-gpt-4o	rel/abs	absolute	69	33	36	0	0	47.83	0.0	0.0	264.53	0.58445
aggregate-gpt-4o	rel/abs	relative	81	22	59	2	0	27.16	3.39	0.0	312.54	0.689525
aggregate-gpt-4o	specification	harmony-absolute	9	5	4	0	0	55.56	0.0	0.0	30.94	0.06744
aggregate-gpt-4o	specification	harmony-relative	21	4	17	1	0	19.05	5.88	0.0	65.07	0.145955
aggregate-gpt-4o	specification	pitch-absolute	30	11	19	0	0	36.67	0.0	0.0	97.0	0.232418
aggregate-gpt-4o	specification	pitch-relative	30	9	21	1	0	30.0	4.76	0.0	122.75	0.260195
aggregate-gpt-4o	specification	rhythm-absolute	30	17	13	0	0	56.67	0.0	0.0	136.58	0.284592
aggregate-gpt-4o	specification	rhythm-relative	30	9	21	0	0	30.0	0.0	0.0	124.72	0.283375
