Model	Criterion_Type	Criterion_Value	Total_Items	Correct_Items	Incorrect_Items	Unparsable_Items	Model_Error_Items	Accuracy_Percent	Unparsable_Percent	Model_Error_Percent	Total_Time_s	Total_Price
aggregate-gpt-4o	OVERALL	ALL	15	11	4	0	0	73.33	0.0	0.0	53.9	0.122292
aggregate-gpt-4o	submodality	audio.mastermix.wav	5	3	2	0	0	60.0	0.0	0.0	22.14	0.085977
aggregate-gpt-4o	submodality	symbolic.abc.txt	5	5	0	0	0	100.0	0.0	0.0	18.0	0.026163
aggregate-gpt-4o	submodality	visual.short.png	5	3	2	0	0	60.0	0.0	0.0	13.76	0.010152
aggregate-gpt-4o	piece_id	Crueger_AufAufMeinHerzMitFreuden	3	2	1	0	0	66.67	0.0	0.0	10.13	0.025505
aggregate-gpt-4o	piece_id	Drese_JesuGehVoran	3	2	1	0	0	66.67	0.0	0.0	10.55	0.02157
aggregate-gpt-4o	piece_id	Jan_DuGrosserSchmerzensmann	3	1	2	0	0	33.33	0.0	0.0	14.99	0.028243
aggregate-gpt-4o	piece_id	Telemann_DerLiebenSonneLichtUndPracht	3	3	0	0	0	100.0	0.0	0.0	10.37	0.03205
aggregate-gpt-4o	piece_id	Vulpius_DieHelleSonnLeuchtJetztHerfuer	3	3	0	0	0	100.0	0.0	0.0	7.86	0.014925
aggregate-gpt-4o	is_nota_correct	0	12	9	3	0	0	75.0	0.0	0.0	44.6	0.097967
aggregate-gpt-4o	is_nota_correct	1	3	2	1	0	0	66.67	0.0	0.0	9.3	0.024325
aggregate-gpt-4o	meta-question_id	1	3	3	0	0	0	100.0	0.0	0.0	10.37	0.03205
aggregate-gpt-4o	meta-question_id	3	3	1	2	0	0	33.33	0.0	0.0	14.99	0.028243
aggregate-gpt-4o	meta-question_id	5	3	2	1	0	0	66.67	0.0	0.0	10.55	0.02157
aggregate-gpt-4o	meta-question_id	7	3	3	0	0	0	100.0	0.0	0.0	7.86	0.014925
aggregate-gpt-4o	meta-question_id	9	3	2	1	0	0	66.67	0.0	0.0	10.13	0.025505
aggregate-gpt-4o	category	harmony	3	2	1	0	0	66.67	0.0	0.0	10.13	0.025505
aggregate-gpt-4o	category	pitch	6	4	2	0	0	66.67	0.0	0.0	25.36	0.060292
aggregate-gpt-4o	category	rhythm	6	5	1	0	0	83.33	0.0	0.0	18.42	0.036495
aggregate-gpt-4o	subcategory	harmonic-recognition	3	2	1	0	0	66.67	0.0	0.0	10.13	0.025505
aggregate-gpt-4o	subcategory	interval-recognition	3	1	2	0	0	33.33	0.0	0.0	14.99	0.028243
aggregate-gpt-4o	subcategory	pitch-recognition	3	3	0	0	0	100.0	0.0	0.0	10.37	0.03205
aggregate-gpt-4o	subcategory	proportion-recognition	3	3	0	0	0	100.0	0.0	0.0	7.86	0.014925
aggregate-gpt-4o	subcategory	rhythmic-recognition	3	2	1	0	0	66.67	0.0	0.0	10.55	0.02157
aggregate-gpt-4o	skill	interval recognition	3	1	2	0	0	33.33	0.0	0.0	14.99	0.028243
aggregate-gpt-4o	skill	note length	3	2	1	0	0	66.67	0.0	0.0	10.55	0.02157
aggregate-gpt-4o	skill	pitch recognition	3	3	0	0	0	100.0	0.0	0.0	10.37	0.03205
aggregate-gpt-4o	skill	rhythm pattern	3	3	0	0	0	100.0	0.0	0.0	7.86	0.014925
aggregate-gpt-4o	skill	tonality recognition	3	2	1	0	0	66.67	0.0	0.0	10.13	0.025505
aggregate-gpt-4o	rel/abs	absolute	6	5	1	0	0	83.33	0.0	0.0	20.92	0.05362
aggregate-gpt-4o	rel/abs	relative	9	6	3	0	0	66.67	0.0	0.0	32.98	0.068672
aggregate-gpt-4o	specification	harmony-relative	3	2	1	0	0	66.67	0.0	0.0	10.13	0.025505
aggregate-gpt-4o	specification	pitch-absolute	3	3	0	0	0	100.0	0.0	0.0	10.37	0.03205
aggregate-gpt-4o	specification	pitch-relative	3	1	2	0	0	33.33	0.0	0.0	14.99	0.028243
aggregate-gpt-4o	specification	rhythm-absolute	3	2	1	0	0	66.67	0.0	0.0	10.55	0.02157
aggregate-gpt-4o	specification	rhythm-relative	3	3	0	0	0	100.0	0.0	0.0	7.86	0.014925
