Model	Criterion_Type	Criterion_Value	Total_Items	Correct_Items	Incorrect_Items	Unparsable_Items	Model_Error_Items	Accuracy_Percent	Unparsable_Percent	Model_Error_Percent	Total_Time_s	Total_Price
aggregate-mistral	OVERALL	ALL	106	37	69	0	1	34.91	0.0	1.45	950.21	0.215766
aggregate-mistral	submodality	audio.mastermix.wav	33	9	24	0	0	27.27	0.0	0.0	140.87	0.136666
aggregate-mistral	submodality	symbolic.musicxml	38	15	23	0	0	39.47	0.0	0.0	381.35	0.076109
aggregate-mistral	submodality	visual.short.png	35	13	22	0	1	37.14	0.0	4.55	428.0	0.002991
aggregate-mistral	piece_id	Anonymous_AusMeinesHerzensGrunde	16	2	14	0	0	12.5	0.0	0.0	58.94	0.037955
aggregate-mistral	piece_id	Bach_IchStehAnDeinerKrippe	12	4	8	0	0	33.33	0.0	0.0	96.84	0.027351
aggregate-mistral	piece_id	Crueger_AufAufMeinHerzMitFreuden	11	4	7	0	0	36.36	0.0	0.0	68.77	0.027619
aggregate-mistral	piece_id	Drese_JesuGehVoran	3	2	1	0	0	66.67	0.0	0.0	22.06	0.005231
aggregate-mistral	piece_id	Gesius_BefiehlDuDeineWege	15	5	10	0	0	33.33	0.0	0.0	69.54	0.029459
aggregate-mistral	piece_id	Gesius_DuFriedensfuerstHerrJesuChrist	17	5	12	0	1	29.41	0.0	8.33	415.91	0.031481
aggregate-mistral	piece_id	Jan_DuGrosserSchmerzensmann	6	4	2	0	0	66.67	0.0	0.0	50.75	0.012907
aggregate-mistral	piece_id	Telemann_DerLiebenSonneLichtUndPracht	4	3	1	0	0	75.0	0.0	0.0	14.46	0.014885
aggregate-mistral	piece_id	Vulpius_ChristusDerIstMeinLeben	11	3	8	0	0	27.27	0.0	0.0	72.2	0.014922
aggregate-mistral	piece_id	Vulpius_DieHelleSonnLeuchtJetztHerfuer	11	5	6	0	0	45.45	0.0	0.0	80.74	0.013955
aggregate-mistral	is_nota_correct	0	90	34	56	0	1	37.78	0.0	1.79	868.36	0.186343
aggregate-mistral	is_nota_correct	1	16	3	13	0	0	18.75	0.0	0.0	81.85	0.029423
aggregate-mistral	meta-question_id	0	9	3	6	0	0	33.33	0.0	0.0	64.2	0.020917
aggregate-mistral	meta-question_id	1	7	4	3	0	0	57.14	0.0	0.0	16.6	0.011134
aggregate-mistral	meta-question_id	2	9	1	8	0	1	11.11	0.0	12.5	345.56	0.020083
aggregate-mistral	meta-question_id	3	7	5	2	0	0	71.43	0.0	0.0	74.63	0.011976
aggregate-mistral	meta-question_id	4	16	6	10	0	0	37.5	0.0	0.0	86.7	0.028751
aggregate-mistral	meta-question_id	5	13	8	5	0	0	61.54	0.0	0.0	71.21	0.029661
aggregate-mistral	meta-question_id	6	8	0	8	0	0	0.0	0.0	0.0	37.83	0.01821
aggregate-mistral	meta-question_id	7	10	4	6	0	0	40.0	0.0	0.0	40.14	0.016922
aggregate-mistral	meta-question_id	8	19	5	14	0	0	26.32	0.0	0.0	152.48	0.039828
aggregate-mistral	meta-question_id	9	8	1	7	0	0	12.5	0.0	0.0	60.85	0.018285
aggregate-mistral	category	harmony	37	10	27	0	0	27.03	0.0	0.0	253.47	0.075036
aggregate-mistral	category	pitch	32	13	19	0	1	40.62	0.0	5.26	500.99	0.064108
aggregate-mistral	category	rhythm	37	14	23	0	0	37.84	0.0	0.0	195.75	0.076622
aggregate-mistral	subcategory	harmony-absolute	19	5	14	0	0	26.32	0.0	0.0	152.48	0.039828
aggregate-mistral	subcategory	harmony-relative	18	5	13	0	0	27.78	0.0	0.0	100.99	0.035207
aggregate-mistral	subcategory	pitch-absolute	16	7	9	0	0	43.75	0.0	0.0	80.81	0.03205
aggregate-mistral	subcategory	pitch-relative	16	6	10	0	1	37.5	0.0	10.0	420.18	0.032058
aggregate-mistral	subcategory	rhythm-absolute	16	6	10	0	0	37.5	0.0	0.0	86.7	0.028751
aggregate-mistral	subcategory	rhythm-relative	21	8	13	0	0	38.1	0.0	0.0	109.05	0.047871
aggregate-mistral	skill	cadence recognition	8	1	7	0	0	12.5	0.0	0.0	60.85	0.018285
aggregate-mistral	skill	chord recognition	19	5	14	0	0	26.32	0.0	0.0	152.48	0.039828
aggregate-mistral	skill	interval recognition	9	1	8	0	1	11.11	0.0	12.5	345.56	0.020083
aggregate-mistral	skill	interval statistics	7	5	2	0	0	71.43	0.0	0.0	74.63	0.011976
aggregate-mistral	skill	note length	16	6	10	0	0	37.5	0.0	0.0	86.7	0.028751
aggregate-mistral	skill	pitch recognition	9	3	6	0	0	33.33	0.0	0.0	64.2	0.020917
aggregate-mistral	skill	pitch statistics	7	4	3	0	0	57.14	0.0	0.0	16.6	0.011134
aggregate-mistral	skill	rhythm pattern	8	0	8	0	0	0.0	0.0	0.0	37.83	0.01821
aggregate-mistral	skill	time signature	13	8	5	0	0	61.54	0.0	0.0	71.21	0.029661
aggregate-mistral	skill	tonality recognition	10	4	6	0	0	40.0	0.0	0.0	40.14	0.016922
aggregate-mistral	rel/abs	absolute	51	18	33	0	0	35.29	0.0	0.0	319.99	0.100629
aggregate-mistral	rel/abs	relative	55	19	36	0	1	34.55	0.0	2.78	630.22	0.115137
