Criterion_Type	Criterion_Value	Total_Items	google_gemini-3.1-flash-lite-preview_Accuracy_Percent	google_gemini-3.1-flash-lite-preview_Unparsable_Percent	google_gemini-3.1-flash-lite-preview_Model_Error_Percent	google_gemini-3.1-flash-lite-preview_Total_Time_s	google_gemini-3.1-flash-lite-preview_Total_Price	aggregate-mistral_Accuracy_Percent	aggregate-mistral_Unparsable_Percent	aggregate-mistral_Model_Error_Percent	aggregate-mistral_Total_Time_s	aggregate-mistral_Total_Price	Qwen_Qwen3-Omni-30B-A3B-Thinking_Accuracy_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Unparsable_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Model_Error_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Total_Time_s	Qwen_Qwen3-Omni-30B-A3B-Thinking_Total_Price	google_gemini-2.0-flash-lite-001_Accuracy_Percent	google_gemini-2.0-flash-lite-001_Unparsable_Percent	google_gemini-2.0-flash-lite-001_Model_Error_Percent	google_gemini-2.0-flash-lite-001_Total_Time_s	google_gemini-2.0-flash-lite-001_Total_Price	google_gemini-2.5-flash-lite_Accuracy_Percent	google_gemini-2.5-flash-lite_Unparsable_Percent	google_gemini-2.5-flash-lite_Model_Error_Percent	google_gemini-2.5-flash-lite_Total_Time_s	google_gemini-2.5-flash-lite_Total_Price	aggregate-gpt-4o_Accuracy_Percent	aggregate-gpt-4o_Unparsable_Percent	aggregate-gpt-4o_Model_Error_Percent	aggregate-gpt-4o_Total_Time_s	aggregate-gpt-4o_Total_Price
OVERALL	ALL	300	46.67	0.0	0.0	1045.49	0.291348	37.33	0.53	0.53	2380.54	0.461095	41.0	0.0	0.0	6388.49	0.0	35.0	0.0	0.0	1042.84	0.041338	43.67	0.0	0.0	4273.78	0.580255	37.67	1.07	0.0	1144.99	2.618942
submodality	audio.mastermix.wav	100	31.0	0.0	0.0	303.32	0.067432	26.0	0.0	1.35	889.99	0.425255	34.0	0.0	0.0	1184.13	0.0	29.0	0.0	0.0	457.56	0.010204	39.0	0.0	0.0	876.01	0.09933	26.0	0.0	0.0	487.53	1.789858
submodality	symbolic.abc.txt	100	63.0	0.0	0.0	385.81	0.114928	50.0	0.0	0.0	604.36	0.01655	61.0	0.0	0.0	3280.96	0.0	37.0	0.0	0.0	341.73	0.017368	55.0	0.0	0.0	1720.11	0.254936	49.0	0.0	0.0	391.2	0.601603
submodality	visual.short.png	100	46.0	0.0	0.0	356.36	0.108988	36.0	1.56	0.0	886.18	0.01929	28.0	0.0	0.0	1923.39	0.0	39.0	0.0	0.0	243.55	0.013767	37.0	0.0	0.0	1677.66	0.225988	38.0	3.23	0.0	266.26	0.227483
piece_id	Anonymous_AusMeinesHerzensGrunde	36	38.89	0.0	0.0	132.9	0.039106	33.33	0.0	0.0	521.99	0.083402	30.56	0.0	0.0	776.45	0.0	30.56	0.0	0.0	145.98	0.006359	41.67	0.0	0.0	600.48	0.086445	36.11	4.35	0.0	148.65	0.397035
piece_id	Bach_IchStehAnDeinerKrippe	21	52.38	0.0	0.0	68.87	0.018526	47.62	0.0	0.0	81.94	0.033557	47.62	0.0	0.0	508.28	0.0	28.57	0.0	0.0	69.45	0.002792	47.62	0.0	0.0	271.89	0.038591	47.62	0.0	0.0	77.84	0.191167
piece_id	Crueger_AufAufMeinHerzMitFreuden	45	60.0	0.0	0.0	164.71	0.04689	24.44	0.0	2.94	233.44	0.074087	28.89	0.0	0.0	1014.41	0.0	44.44	0.0	0.0	145.24	0.006473	37.78	0.0	0.0	722.85	0.098101	37.78	3.57	0.0	200.36	0.471165
piece_id	Drese_JesuGehVoran	30	46.67	0.0	0.0	110.78	0.027714	56.67	0.0	0.0	210.79	0.03586	56.67	0.0	0.0	659.48	0.0	36.67	0.0	0.0	106.47	0.003492	50.0	0.0	0.0	418.99	0.060565	46.67	0.0	0.0	100.23	0.218277
piece_id	Gesius_BefiehlDuDeineWege	12	33.33	0.0	0.0	48.92	0.010508	41.67	0.0	0.0	47.32	0.019525	41.67	0.0	0.0	182.99	0.0	41.67	0.0	0.0	48.22	0.001464	25.0	0.0	0.0	110.78	0.014131	41.67	0.0	0.0	48.07	0.11173
piece_id	Gesius_DuFriedensfuerstHerrJesuChrist	39	38.46	0.0	0.0	133.39	0.03566	33.33	0.0	0.0	319.75	0.052994	35.9	0.0	0.0	630.57	0.0	30.77	0.0	0.0	137.29	0.004788	43.59	0.0	0.0	496.19	0.062868	20.51	0.0	0.0	142.64	0.30199
piece_id	Jan_DuGrosserSchmerzensmann	30	30.0	0.0	0.0	101.84	0.032558	30.0	0.0	0.0	362.83	0.052527	33.33	0.0	0.0	563.37	0.0	20.0	0.0	0.0	121.95	0.005647	30.0	0.0	0.0	458.58	0.063728	33.33	0.0	0.0	126.15	0.2771
piece_id	Telemann_DerLiebenSonneLichtUndPracht	27	59.26	0.0	0.0	84.91	0.025914	44.44	0.0	0.0	128.98	0.056415	51.85	0.0	0.0	743.44	0.0	48.15	0.0	0.0	86.6	0.003662	55.56	0.0	0.0	342.78	0.04243	37.04	0.0	0.0	105.64	0.295093
piece_id	Vulpius_ChristusDerIstMeinLeben	30	56.67	0.0	0.0	97.62	0.026805	40.0	5.56	0.0	327.29	0.034223	53.33	0.0	0.0	891.46	0.0	30.0	0.0	0.0	99.62	0.003461	60.0	0.0	0.0	499.43	0.066134	50.0	0.0	0.0	108.62	0.205218
piece_id	Vulpius_DieHelleSonnLeuchtJetztHerfuer	30	43.33	0.0	0.0	101.55	0.027668	36.67	0.0	0.0	146.22	0.018505	43.33	0.0	0.0	418.04	0.0	40.0	0.0	0.0	82.03	0.003201	40.0	0.0	0.0	351.82	0.047262	36.67	0.0	0.0	86.8	0.150167
is_nota_correct	0	240	45.0	0.0	0.0	840.28	0.230203	38.75	0.0	0.0	1705.55	0.361133	40.83	0.0	0.0	4953.73	0.0	35.83	0.0	0.0	811.84	0.032218	47.92	0.0	0.0	3265.49	0.444857	39.17	1.37	0.0	895.32	2.056977
is_nota_correct	1	60	53.33	0.0	0.0	205.21	0.061145	31.67	2.44	2.44	674.98	0.099962	41.67	0.0	0.0	1434.76	0.0	31.67	0.0	0.0	231.0	0.00912	26.67	0.0	0.0	1008.29	0.135398	31.67	0.0	0.0	249.67	0.561965
meta-question_id	1	30	43.33	0.0	0.0	103.91	0.030867	26.67	0.0	0.0	146.75	0.044157	30.0	0.0	0.0	702.47	0.0	26.67	0.0	0.0	95.28	0.003855	46.67	0.0	0.0	311.62	0.046422	33.33	0.0	0.0	101.2	0.251267
meta-question_id	10	21	52.38	0.0	0.0	70.99	0.020676	52.38	0.0	0.0	128.96	0.030436	33.33	0.0	0.0	578.51	0.0	66.67	0.0	0.0	57.4	0.002429	57.14	0.0	0.0	287.93	0.035069	38.1	7.69	0.0	68.07	0.176033
meta-question_id	11	18	27.78	0.0	0.0	66.74	0.018205	38.89	0.0	0.0	276.71	0.030144	50.0	0.0	0.0	280.31	0.0	27.78	0.0	0.0	60.9	0.002374	33.33	0.0	0.0	370.06	0.049884	33.33	8.33	0.0	73.07	0.14467
meta-question_id	2	30	43.33	0.0	0.0	111.41	0.030357	26.67	0.0	0.0	260.98	0.054595	26.67	0.0	0.0	322.01	0.0	26.67	0.0	0.0	105.43	0.004905	40.0	0.0	0.0	309.94	0.041098	30.0	0.0	0.0	103.84	0.259987
meta-question_id	3	30	40.0	0.0	0.0	110.09	0.029332	20.0	4.17	0.0	269.77	0.043577	33.33	0.0	0.0	597.91	0.0	20.0	0.0	0.0	95.81	0.004164	33.33	0.0	0.0	451.02	0.067929	26.67	0.0	0.0	112.55	0.24956
meta-question_id	4	30	63.33	0.0	0.0	124.18	0.032315	43.33	0.0	0.0	161.57	0.042186	36.67	0.0	0.0	1272.62	0.0	40.0	0.0	0.0	109.35	0.00487	46.67	0.0	0.0	762.41	0.112713	53.33	0.0	0.0	123.22	0.2553
meta-question_id	5	30	63.33	0.0	0.0	99.73	0.03092	60.0	0.0	0.0	147.46	0.049221	60.0	0.0	0.0	538.15	0.0	20.0	0.0	0.0	84.78	0.003709	46.67	0.0	0.0	383.75	0.054498	50.0	0.0	0.0	120.77	0.286245
meta-question_id	6	30	53.33	0.0	0.0	95.16	0.029179	46.67	0.0	0.0	332.65	0.051215	53.33	0.0	0.0	513.22	0.0	63.33	0.0	0.0	104.95	0.004781	46.67	0.0	0.0	445.07	0.05912	46.67	0.0	0.0	151.43	0.30476
meta-question_id	7	30	33.33	0.0	0.0	109.28	0.028706	33.33	0.0	0.0	219.28	0.047134	43.33	0.0	0.0	680.08	0.0	20.0	0.0	0.0	111.75	0.004303	36.67	0.0	0.0	357.5	0.045678	36.67	0.0	0.0	125.04	0.283382
meta-question_id	8	30	30.0	0.0	0.0	99.52	0.027315	30.0	0.0	4.76	196.12	0.035202	33.33	0.0	0.0	802.6	0.0	30.0	0.0	0.0	149.92	0.003987	50.0	0.0	0.0	469.69	0.0557	23.33	0.0	0.0	108.23	0.248455
meta-question_id	9	21	61.9	0.0	0.0	54.47	0.013477	38.1	0.0	0.0	240.27	0.033227	57.14	0.0	0.0	100.6	0.0	57.14	0.0	0.0	67.28	0.001961	42.86	0.0	0.0	124.8	0.012144	42.86	0.0	0.0	57.58	0.159283
category	harmony	60	48.33	0.0	0.0	192.2	0.052358	43.33	0.0	0.0	645.94	0.093808	46.67	0.0	0.0	959.43	0.0	51.67	0.0	0.0	185.58	0.006764	45.0	0.0	0.0	782.79	0.097097	38.33	5.41	0.0	198.72	0.479985
category	pitch	120	47.5	0.0	0.0	449.6	0.12287	29.17	1.18	0.0	839.08	0.184515	31.67	0.0	0.0	2895.01	0.0	28.33	0.0	0.0	405.87	0.017794	41.67	0.0	0.0	1834.98	0.268162	35.83	0.0	0.0	440.8	1.016115
category	rhythm	120	45.0	0.0	0.0	403.69	0.11612	42.5	0.0	1.45	895.51	0.182772	47.5	0.0	0.0	2534.05	0.0	33.33	0.0	0.0	451.4	0.01678	45.0	0.0	0.0	1656.01	0.214996	39.17	0.0	0.0	505.47	1.122843
subcategory	harmonic-recognition	60	48.33	0.0	0.0	192.2	0.052358	43.33	0.0	0.0	645.94	0.093808	46.67	0.0	0.0	959.43	0.0	51.67	0.0	0.0	185.58	0.006764	45.0	0.0	0.0	782.79	0.097097	38.33	5.41	0.0	198.72	0.479985
subcategory	interval-recognition	60	51.67	0.0	0.0	234.28	0.061647	31.67	2.44	0.0	431.35	0.085764	35.0	0.0	0.0	1870.53	0.0	30.0	0.0	0.0	205.16	0.009034	40.0	0.0	0.0	1213.43	0.180642	40.0	0.0	0.0	235.77	0.50486
subcategory	pitch-recognition	60	43.33	0.0	0.0	215.32	0.061223	26.67	0.0	0.0	407.74	0.098752	28.33	0.0	0.0	1024.48	0.0	26.67	0.0	0.0	200.71	0.00876	43.33	0.0	0.0	621.56	0.087521	31.67	0.0	0.0	205.04	0.511255
subcategory	proportion-recognition	60	31.67	0.0	0.0	208.81	0.056021	31.67	0.0	2.44	415.4	0.082336	38.33	0.0	0.0	1482.68	0.0	25.0	0.0	0.0	261.67	0.00829	43.33	0.0	0.0	827.2	0.101378	30.0	0.0	0.0	233.26	0.531837
subcategory	rhythmic-recognition	60	58.33	0.0	0.0	194.89	0.060098	53.33	0.0	0.0	480.11	0.100436	56.67	0.0	0.0	1051.37	0.0	41.67	0.0	0.0	189.73	0.00849	46.67	0.0	0.0	828.82	0.113618	48.33	0.0	0.0	272.21	0.591005
skill	cadence recognition	18	27.78	0.0	0.0	66.74	0.018205	38.89	0.0	0.0	276.71	0.030144	50.0	0.0	0.0	280.31	0.0	27.78	0.0	0.0	60.9	0.002374	33.33	0.0	0.0	370.06	0.049884	33.33	8.33	0.0	73.07	0.14467
skill	chord recognition	21	52.38	0.0	0.0	70.99	0.020676	52.38	0.0	0.0	128.96	0.030436	33.33	0.0	0.0	578.51	0.0	66.67	0.0	0.0	57.4	0.002429	57.14	0.0	0.0	287.93	0.035069	38.1	7.69	0.0	68.07	0.176033
skill	interval recognition	30	40.0	0.0	0.0	110.09	0.029332	20.0	4.17	0.0	269.77	0.043577	33.33	0.0	0.0	597.91	0.0	20.0	0.0	0.0	95.81	0.004164	33.33	0.0	0.0	451.02	0.067929	26.67	0.0	0.0	112.55	0.24956
skill	interval statistics	30	63.33	0.0	0.0	124.18	0.032315	43.33	0.0	0.0	161.57	0.042186	36.67	0.0	0.0	1272.62	0.0	40.0	0.0	0.0	109.35	0.00487	46.67	0.0	0.0	762.41	0.112713	53.33	0.0	0.0	123.22	0.2553
